Term,PosScore,NegScore,Kannada
unfamiliar,0.0,-0.9,ಪರಿಚಯವಿಲ್ಲದ
sceptical,0.0,-0.9,ಸಂಶಯ
chastisement,0.0,-0.9,ಶಿಕ್ಷೆ
choke,0.0,-0.9,ಚಾಕ್
cruelties,0.0,-0.9,ಕ್ರೌರ್ಯಗಳು
renounce,0.0,-0.9,ತ್ಯಜಿಸಿ
stolen,0.0,-0.9,ಕಳವು
unipolar,0.0,-0.9,ಏಕ ಧ್ರುವ
spitefully,0.0,-0.9,ದ್ವೇಷದಿಂದ
humiliation,0.0,-0.9,ಅವಮಾನ
die,0.0,-0.9,ದಿ
revenge,0.0,-0.9,ಸೇಡು
underlings,0.0,-0.9,ಅಂಡರ್ಲಿಂಗ್ಸ್
reactionary,0.0,-0.9,ಪ್ರತಿಗಾಮಿ
hurted,0.0,-0.9,ನೋವುಂಟು ಮಾಡಿದೆ
deprave,0.0,-0.9,ವಂಚಿಸು
heartless,0.0,-0.9,ಹೃದಯಹೀನ
horrify,0.0,-0.9,ಭಯಪಡಿಸು
contempt,0.0,-0.9,ತಿರಸ್ಕಾರ
rhetorical,0.0,-0.9,ವಾಕ್ಚಾತುರ್ಯ
crook,0.0,-0.9,ವಂಚಕ
less-developed,0.0,-0.9,ಕಡಿಮೆ-ಅಭಿವೃದ್ಧಿ ಹೊಂದಿದ
brutish,0.0,-0.9,ಕ್ರೂರ
reprehensive,0.0,-0.9,ಖಂಡಿಸುವ
inflammation,0.0,-0.9,ಉರಿಯೂತ
relentless,0.0,-0.9,ಪಟ್ಟುಹಿಡಿದ
corrupted,0.0,-0.9,ಭ್ರಷ್ಟಗೊಂಡಿದೆ
forlornly,0.0,-0.9,ಹತಾಶವಾಗಿ
contortions,0.0,-0.9,ರಚನೆಗಳು
loathsomely,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
pitiless,0.0,-0.9,ಕರುಣಾಜನಕ
disapprove,0.0,-0.9,ನಿರಾಕರಿಸು
bastard,0.0,-0.9,ಬಾಸ್ಟರ್ಡ್
ineffectiveness,0.0,-0.9,ನಿಷ್ಪರಿಣಾಮ
strife,0.0,-0.9,ಕಲಹ
chronic,0.0,-0.9,ದೀರ್ಘಕಾಲದ
unthinkably,0.0,-0.9,ink ಹಿಸಲಾಗದಂತೆ
harass,0.0,-0.9,ಕಿರುಕುಳ
taint,0.0,-0.9,ಕಳಂಕ
haggle,0.0,-0.9,ತಮಾಷೆ
mistaken,0.0,-0.9,ತಪ್ಪಾಗಿ
denigrate,0.0,-0.9,ನಿರಾಕರಿಸಿ
irresolute,0.0,-0.9,ಪರಿಹರಿಸಲಾಗದ
sinister,0.0,-0.9,ಕೆಟ್ಟದಾಗಿ
clamor,0.0,-0.9,ಕೂಗು
fake,0.0,-0.9,ನಕಲಿ
imaginary,0.0,-0.9,ಕಾಲ್ಪನಿಕ
cliche,0.0,-0.9,ಕ್ಲೀಷೆ
insubordinate,0.0,-0.9,ಅಸಹಕಾರ
despicable,0.0,-0.9,ತುಚ್ಛ
fainthearted,0.0,-0.9,ಮೂರ್ he ೆ
refute,0.0,-0.9,ನಿರಾಕರಿಸು
slower,0.0,-0.9,ನಿಧಾನ
deceivers,0.0,-0.9,ಮೋಸಗಾರರು
nagging,0.0,-0.9,ಆಶ್ಚರ್ಯಕರ
solemn,0.0,-0.9,ಗಂಭೀರ
fiendish,0.0,-0.9,ದೆವ್ವ
haphazard,0.0,-0.9,ಅಪಾಯ
truant,0.0,-0.9,ಸತ್ಯ
greed,0.0,-0.9,ದುರಾಸೆ
unfinished,0.0,-0.9,ಅಪೂರ್ಣ
slow-moving,0.0,-0.9,ನಿಧಾನವಾಗಿ ಚಲಿಸುವ
despondency,0.0,-0.9,ನಿರಾಶೆ
mischievously,0.0,-0.9,ಚೇಷ್ಟೆಯಿಂದ
plague,0.0,-0.9,ಪ್ಲೇಗ್
cackle,0.0,-0.9,ಕೇಕಲ್
inhumane,0.0,-0.9,ಅಮಾನವೀಯ
fumble,0.0,-0.9,ಮುಗ್ಗರಿಸು
cataclysmically,0.0,-0.9,ವಿಪತ್ತು
disdain,0.0,-0.9,ತಿರಸ್ಕಾರ
overstate,0.0,-0.9,ಓವರ್‌ಸ್ಟೇಟ್
odder,0.0,-0.9,ಒಟ್ಟರ್
inexorably,0.0,-0.9,ನಿರ್ದಾಕ್ಷಿಣ್ಯವಾಗಿ
rile,0.0,-0.9,ದೇಶಗಳು
mirage,0.0,-0.9,ಮರೀಚಿಕೆ
longingly,0.0,-0.9,ದೀರ್ಘಕಾಲದವರೆಗೆ
hedge,0.0,-0.9,ಹೆಡ್ಜ್
precipitate,0.0,-0.9,ಅವಕ್ಷೇಪ
scarily,0.0,-0.9,ಭಯಾನಕ
uproariously,0.0,-0.9,ಕೋಲಾಹಲದಿಂದ
blurry,0.0,-0.9,ಮಸುಕಾದ
capriciously,0.0,-0.9,ವಿಚಿತ್ರವಾಗಿ
messy,0.0,-0.9,ಗೊಂದಲಮಯ
unilateralism,0.0,-0.9,ಏಕಪಕ್ಷೀಯತೆ
immovable,0.0,-0.9,ಸ್ಥಿರ
roadblocks,0.0,-0.9,ರಸ್ತೆ ನಿರ್ಬಂಧಗಳು
somber,0.0,-0.9,ದುಃಖಕರ
teasingly,0.0,-0.9,ಕೀಟಲೆ ಮಾಡುವಂತೆ
upsetting,0.0,-0.9,ಅಸಮಾಧಾನ
irked,0.0,-0.9,irked
restriction,0.0,-0.9,ನಿರ್ಬಂಧ
inexperience,0.0,-0.9,ಅನನುಭವ
breaking,0.0,-0.9,ಬ್ರೇಕಿಂಗ್
illogically,0.0,-0.9,ತಾರ್ಕಿಕವಾಗಿ
infraction,0.0,-0.9,ಅಪರಾಧ
flaws,0.0,-0.9,ನ್ಯೂನತೆಗಳು
annihilation,0.0,-0.9,ಸರ್ವನಾಶ
emptiness,0.0,-0.9,ಶೂನ್ಯತೆ
nauseate,0.0,-0.9,ವಾಕರಿಕೆ
alarmed,0.0,-0.9,ಗಾಬರಿಗೊಂಡ
contamination,0.0,-0.9,ಮಾಲಿನ್ಯ
disrespect,0.0,-0.9,ಅಗೌರವ
problems,0.0,-0.9,ಸಮಸ್ಯೆಗಳು
punishable,0.0,-0.9,ಶಿಕ್ಷಾರ್ಹ
unfaithfully,0.0,-0.9,ವಿಶ್ವಾಸದ್ರೋಹಿ
frazzled,0.0,-0.9,frazzled
juddering,0.0,-0.9,ನಿರ್ಣಯ
emasculate,0.0,-0.9,emasulate
fracture,0.0,-0.9,ಮುರಿತ
bleed,0.0,-0.9,ರಕ್ತಸ್ರಾವ
horrified,0.0,-0.9,ಗಾಬರಿಗೊಂಡ
insensitively,0.0,-0.9,ಸೂಕ್ಷ್ಮವಾಗಿ
suspicion,0.0,-0.9,ಅನುಮಾನ
contend,0.0,-0.9,ವಾದ
pain,0.0,-0.9,ನೋವು
rants,0.0,-0.9,ರಾಂಟ್ಸ್
dishonestly,0.0,-0.9,ಅಪ್ರಾಮಾಣಿಕವಾಗಿ
ignore,0.0,-0.9,ನಿರ್ಲಕ್ಷಿಸಿ
tense,0.0,-0.9,ಉದ್ವಿಗ್ನ
dissatisfying,0.0,-0.9,ಅತೃಪ್ತಿ
uglier,0.0,-0.9,ಕೊಳಕು
crumble,0.0,-0.9,ಕುಸಿಯಿರಿ
apologist,0.0,-0.9,ಕ್ಷಮೆಯಾಚಕ
narrower,0.0,-0.9,ಕಿರಿದಾದ
flabbergast,0.0,-0.9,ಫ್ಲಬ್ಬರ್‌ಗ್ಯಾಸ್ಟ್
slothful,0.0,-0.9,ಸೋಮಾರಿತನ
woe,0.0,-0.9,ಸಂಕಟ
inconsistencies,0.0,-0.9,ಅಸಂಗತತೆಗಳು
errant,0.0,-0.9,ತಪ್ಪಾಗಿದೆ
rusts,0.0,-0.9,ತುಕ್ಕುಗಳು
demonize,0.0,-0.9,ರಾಕ್ಷಸೀಕರಿಸು
wheedle,0.0,-0.9,ಚಕ್ರ
distressing,0.0,-0.9,ಯಾತನಾಮಯ
argumentative,0.0,-0.9,ವಾದಾತ್ಮಕ
blockage,0.0,-0.9,ತಡೆ
complaints,0.0,-0.9,ದೂರುಗಳು
fatigued,0.0,-0.9,ಆಯಾಸ
irking,0.0,-0.9,ಇರ್ಕಿಂಗ್
kills,0.0,-0.9,ಕೊಲ್ಲುತ್ತಾನೆ
lambast,0.0,-0.9,ಲ್ಯಾಂಬಸ್ಟ್
ineloquent,0.0,-0.9,ಅನರ್ಹ
scary,0.0,-0.9,ಭಯಾನಕ
groundless,0.0,-0.9,ಆಧಾರರಹಿತ
ignoble,0.0,-0.9,ತುಚ್ಛ
sticky,0.0,-0.9,ಜಿಗುಟಾದ
aggression,0.0,-0.9,ಆಕ್ರಮಣಶೀಲತೆ
deception,0.0,-0.9,ವಂಚನೆ
malaise,0.0,-0.9,ಅಸ್ವಸ್ಥತೆ
aimless,0.0,-0.9,ಗುರಿರಹಿತ
misapprehend,0.0,-0.9,ತಪ್ಪಾಗಿ ಗ್ರಹಿಸಿ
nervous,0.0,-0.9,ನರ
commonplace,0.0,-0.9,ಸಾಮಾನ್ಯ
awfully,0.0,-0.9,ಭೀಕರವಾಗಿ
bitchy,0.0,-0.9,ಬಿಚ್ಚಿ
tingling,0.0,-0.9,ಜುಮ್ಮೆನಿಸುವಿಕೆ
stubborn,0.0,-0.9,ಮೊಂಡು
gawky,0.0,-0.9,gawky
dastardly,0.0,-0.9,ಅಪಾಯಕಾರಿ
propagandize,0.0,-0.9,ಪ್ರಚಾರ ಮಾಡಿ
contaminated,0.0,-0.9,ಕಲುಷಿತ
shamelessly,0.0,-0.9,ನಾಚಿಕೆಯಿಲ್ಲದೆ
scathingly,0.0,-0.9,ತೀವ್ರವಾಗಿ
detracts,0.0,-0.9,ಬೇರ್ಪಡಿಸುತ್ತದೆ
discontented,0.0,-0.9,ಅಸಮಾಧಾನ
vile,0.0,-0.9,ವಿಲ್ಲಾಗಳು
bloated,0.0,-0.9,ಉಬ್ಬಿದ
worrying,0.0,-0.9,ಚಿಂತೆ
devilment,0.0,-0.9,ದೆವ್ವ
sickening,0.0,-0.9,ಕಾಯಿಲೆ
smudge,0.0,-0.9,ಹೊಗೆಯಾಡಿಸಿ
repression,0.0,-0.9,ದಬ್ಬಾಳಿಕೆ
joke,0.0,-0.9,ಜೋಕ್
snagged,0.0,-0.9,ಸ್ನ್ಯಾಗ್ಡ್
sully,0.0,-0.9,ಸುಲ್ಲಿ
dearth,0.0,-0.9,ಕೊರತೆ
hardhearted,0.0,-0.9,ಕಠಿಣ ಹೃದಯದ
rebuff,0.0,-0.9,ಖಂಡನೆ
exhausted,0.0,-0.9,ದಣಿದಿದೆ
screwed,0.0,-0.9,ಹಾಳಾದ
scum,0.0,-0.9,ಕಲ್ಮಷ
silly,0.0,-0.9,ಸಿಲ್ಲಿ
decrepitude,0.0,-0.9,ಕುಸಿತ
steals,0.0,-0.9,ಕದಿಯುತ್ತದೆ
lurking,0.0,-0.9,ಸುಪ್ತ
collude,0.0,-0.9,ಕೊಲುಡ್
botch,0.0,-0.9,ಬೋಚ್
sunken,0.0,-0.9,ಮುಳುಗಿದೆ
dispiritedly,0.0,-0.9,ಅಸಮಾಧಾನದಿಂದ
gimmick,0.0,-0.9,ಗಿಮಿಕ್
helplessness,0.0,-0.9,ಅಸಹಾಯಕತೆ
tedious,0.0,-0.9,ಬೇಸರದ
shambles,0.0,-0.9,shambles
deprecate,0.0,-0.9,ಅಸಮ್ಮತಿ
smelly,0.0,-0.9,ನಾರುವ
illogical,0.0,-0.9,ತಾರ್ಕಿಕ
stereotype,0.0,-0.9,ಸ್ಟೀರಿಯೊಟೈಪ್
wane,0.0,-0.9,ಕ್ಷೀಣಿಸುತ್ತದೆ
jeering,0.0,-0.9,ಜಿಯರಿಂಗ್
dizzy,0.0,-0.9,ಡಿಜ್ಜಿ
battering,0.0,-0.9,ಜರ್ಜರಿತ
fails,0.0,-0.9,ವಿಫಲಗೊಳ್ಳುತ್ತದೆ
bugs,0.0,-0.9,ದೋಷಗಳು
cry,0.0,-0.9,ಅಳಲು
unwarranted,0.0,-0.9,ಅನಗತ್ಯ
overbearing,0.0,-0.9,ಅತಿಯಾದ
riled,0.0,-0.9,ಸುತ್ತುತ್ತದೆ
disagree,0.0,-0.9,ಒಪ್ಪುವುದಿಲ್ಲ
remorseful,0.0,-0.9,ಪಶ್ಚಾತ್ತಾಪ
idiots,0.0,-0.9,ಈಡಿಯಟ್ಸ್
scarier,0.0,-0.9,ಭಯಾನಕ
unsuccessful,0.0,-0.9,ವಿಫಲವಾಗಿದೆ
frenetic,0.0,-0.9,ಉನ್ಮಾದ
anti-proliferation,0.0,-0.9,ವಿರೋಧಿ ಪ್ರಸರಣ
disasterous,0.0,-0.9,ಹಾನಿಕಾರಕ
adversarial,0.0,-0.9,ವಿರೋಧಿ
expropriate,0.0,-0.9,ಸೂಕ್ತವಲ್ಲದ
fright,0.0,-0.9,ಭಯ
glum,0.0,-0.9,ಗ್ಲುಮ್
mangling,0.0,-0.9,ಮ್ಯಾಂಗ್ಲಿಂಗ್
outraged,0.0,-0.9,ಆಕ್ರೋಶ
threesome,0.0,-0.9,ತ್ರೀಸೋಮ್
besmirch,0.0,-0.9,ಬೆಸ್ಮಿರ್ಚ್
unsuccessfully,0.0,-0.9,ವಿಫಲವಾಗಿದೆ
clique,0.0,-0.9,ಕ್ಲಿಕ್
snagging,0.0,-0.9,ಸ್ನ್ಯಾಗಿಂಗ್
smugly,0.0,-0.9,ಸ್ಮಗ್ಲಿ
unsettle,0.0,-0.9,ಅಸ್ಥಿರ
resurgent,0.0,-0.9,ಪುನರುತ್ಥಾನ
discriminate,0.0,-0.9,ತಾರತಮ್ಯ
disregard,0.0,-0.9,ನಿರ್ಲಕ್ಷಿಸಿ
biases,0.0,-0.9,ಪಕ್ಷಪಾತ
scandalously,0.0,-0.9,ಅವಹೇಳನಕಾರಿಯಾಗಿ
unusually,0.0,-0.9,ಅಸಾಮಾನ್ಯವಾಗಿ
slanderous,0.0,-0.9,ಅಪಪ್ರಚಾರ
taboo,0.0,-0.9,ನಿಷೇಧ
hypocrite,0.0,-0.9,ಕಪಟ
unnerved,0.0,-0.9,ಅನಪೇಕ್ಷಿತ
addict,0.0,-0.9,ವ್ಯಸನಿ
crueler,0.0,-0.9,ಕ್ರೂಲರ್
fib,0.0,-0.9,ನಾರು
disaffect,0.0,-0.9,ಅಸಮಾಧಾನ
weed,0.0,-0.9,ಕಳೆ
condescension,0.0,-0.9,ಸಮಾಧಾನ
hopelessness,0.0,-0.9,ಹತಾಶತೆ
misguidance,0.0,-0.9,ದಾರಿ ತಪ್ಪಿಸುವಿಕೆ
regressive,0.0,-0.9,ಹಿಂಜರಿತ
unlamentably,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
useless,0.0,-0.9,ಅನುಪಯುಕ್ತ
emaciated,0.0,-0.9,ಚಿಮ್ಮಿತು
blandish,0.0,-0.9,ಬ್ಲಾಂಡಿಷ್
afraid,0.0,-0.9,ಹೆದರುತ್ತಿದ್ದರು
calumniate,0.0,-0.9,ಕ್ಯಾಲ್ಯುಮಿನೇಟ್
venomously,0.0,-0.9,ವಿಷಪೂರಿತ
disown,0.0,-0.9,ನಿರಾಕರಿಸು
womanizer,0.0,-0.9,ಮಹಿಳೆ
rifts,0.0,-0.9,ಬಿರುಕುಗಳು
ax,0.0,-0.9,ಕೊಡಲಿ
mangled,0.0,-0.9,ಮ್ಯಾಂಗಲ್ಡ್
sobering,0.0,-0.9,ದುಃಖಕರ
fraudulent,0.0,-0.9,ಮೋಸದ
inundated,0.0,-0.9,ಮುಳುಗಿದೆ
jeers,0.0,-0.9,ಜೀರ್ಸ್
seethe,0.0,-0.9,ಸೀತೆ
feckless,0.0,-0.9,ನಿಷ್ಕಳಂಕ
bleakness,0.0,-0.9,ಮಂದತೆ
imprison,0.0,-0.9,ಜೈಲು
detest,0.0,-0.9,ಅಸಹ್ಯ
dishearten,0.0,-0.9,ನಿರಾಶೆಗೊಳಿಸು
short-lived,0.0,-0.9,ಅಲ್ಪಕಾಲಿಕ
disbeliever,0.0,-0.9,ನಂಬಿಕೆಯಿಲ್ಲದವನು
poisonously,0.0,-0.9,ವಿಷಕಾರಿಯಾಗಿ
disapprobation,0.0,-0.9,ನಿರಾಕರಣೆ
negate,0.0,-0.9,ನಿರಾಕರಿಸು
pestilent,0.0,-0.9,ಪಿಡುಗು
recoil,0.0,-0.9,ಮರುಕಳಿಸುವಿಕೆ
laughingstock,0.0,-0.9,ನಗೆಪಾಟಲು
retaliate,0.0,-0.9,ಪ್ರತೀಕಾರ
spite,0.0,-0.9,ಹೊರತಾಗಿಯೂ
dissident,0.0,-0.9,ಭಿನ್ನಮತೀಯ
spook,0.0,-0.9,ಸ್ಪೂಕ್
languid,0.0,-0.9,ಸುಸ್ತಾದ
extortion,0.0,-0.9,ಸುಲಿಗೆ
corrode,0.0,-0.9,ನಾಶವಾಗುತ್ತದೆ
dismissively,0.0,-0.9,ವಜಾಮಾಡುವಂತೆ
misleading,0.0,-0.9,ದಾರಿತಪ್ಪಿಸುವ
insurrection,0.0,-0.9,ದಂಗೆ
defiler,0.0,-0.9,ಡಿಫೈಲರ್
lackluster,0.0,-0.9,ನೀರಸ
shroud,0.0,-0.9,ಹೆಣದ
distress,0.0,-0.9,ಯಾತನೆ
shrill,0.0,-0.9,ಶ್ರೈಲ್
oddities,0.0,-0.9,ವಿಚಿತ್ರತೆಗಳು
calumny,0.0,-0.9,ಅಸಹ್ಯ
overloaded,0.0,-0.9,ಓವರ್ಲೋಡ್ ಆಗಿದೆ
detracting,0.0,-0.9,ಗಮನ ಸೆಳೆಯುವುದು
flagrantly,0.0,-0.9,ಸ್ಪಷ್ಟವಾಗಿ
friggin,0.0,-0.9,friggin
curt,0.0,-0.9,ಕರ್ಟ್
huckster,0.0,-0.9,ಹಕ್ಸ್ಟರ್
cynicism,0.0,-0.9,ಸಿನಿಕತೆ
detract,0.0,-0.9,ಬೇರ್ಪಡಿಸಿ
anxieties,0.0,-0.9,ಆತಂಕಗಳು
outrageously,0.0,-0.9,ಆಕ್ರೋಶದಿಂದ
restrict,0.0,-0.9,ನಿರ್ಬಂಧಿಸಿ
sorry,0.0,-0.9,ಕ್ಷಮಿಸಿ
bribery,0.0,-0.9,ಲಂಚ
regress,0.0,-0.9,ಹಿಂಜರಿಯಿರಿ
washed-out,0.0,-0.9,"ತೊಳೆದುಹೋದ, ಕೊಚ್ಚಿಹೋದ"
meddle,0.0,-0.9,ಮಧ್ಯಪ್ರವೇಶಿಸಿ
apprehensively,0.0,-0.9,ಭಯದಿಂದ
hiss,0.0,-0.9,ಭಾವನೆ
rankle,0.0,-0.9,ಶ್ರೇಯಾಂಕ
cripple,0.0,-0.9,ದುರ್ಬಲ
self-destructive,0.0,-0.9,ಸ್ವಯಂ-ವಿನಾಶಕಾರಿ
mishandle,0.0,-0.9,ದೌರ್ಜನ್ಯ
disconsolate,0.0,-0.9,ಡಿಸ್ಕನ್ಸೊಲೇಟ್ ಮಾಡಿ
petrified,0.0,-0.9,ಪೆಟಿಫೈಡ್
occluded,0.0,-0.9,ಮುಚ್ಚಲಾಗಿದೆ
debaser,0.0,-0.9,ಡಿಬೇಸರ್
rattles,0.0,-0.9,ರ್ಯಾಟಲ್ಸ್
evildoer,0.0,-0.9,ದುಷ್ಕರ್ಮಿ
shortchange,0.0,-0.9,ಶಾರ್ಟ್ಚೇಂಜ್
boredom,0.0,-0.9,ಬೇಸರ
touchy,0.0,-0.9,ಸ್ಪರ್ಶ
warning,0.0,-0.9,ಎಚ್ಚರಿಕೆ
languorously,0.0,-0.9,ಬಳಲಿಕೆಯಿಂದ
flirty,0.0,-0.9,ಫ್ಲರ್ಟಿಂಗ್
unjustly,0.0,-0.9,ಅನ್ಯಾಯವಾಗಿ
braggart,0.0,-0.9,ಬಡಿವಾರ
harmful,0.0,-0.9,ಹಾನಿಕಾರಕ
overawe,0.0,-0.9,ಅತಿಯಾದ
mediocrity,0.0,-0.9,ಸಾಧಾರಣತೆ
overthrows,0.0,-0.9,ಉರುಳಿಸುತ್ತದೆ
timidity,0.0,-0.9,ಅಂಜುಬುರುಕತೆ
blunders,0.0,-0.9,ಪ್ರಮಾದಗಳು
conscons,0.0,-0.9,conscons
skeletons,0.0,-0.9,ಅಸ್ಥಿಪಂಜರಗಳು
sensationalize,0.0,-0.9,ಸಂವೇದನಾಶೀಲಗೊಳಿಸಿ
balk,0.0,-0.9,ಕಿರಣ
discompose,0.0,-0.9,ವಿಭಜನೆ
second-class,0.0,-0.9,ದ್ವಿತೀಯ ದರ್ಜೆ
discriminatory,0.0,-0.9,ತಾರತಮ್ಯ
degrade,0.0,-0.9,ಅವನತಿ
disconcertingly,0.0,-0.9,ಅಸ್ಪಷ್ಟವಾಗಿ
fudge,0.0,-0.9,ಮಿಠಾಯಿ
envious,0.0,-0.9,ಅಸೂಯೆ ಪಟ್ಟ
fragmented,0.0,-0.9,mented ಿದ್ರಗೊಂಡಿದೆ
annoyances,0.0,-0.9,ಕಿರಿಕಿರಿಗಳು
scandalize,0.0,-0.9,ಹಗರಣ
squirm,0.0,-0.9,ಸ್ಕ್ವಿರ್ಮ್
cruelty,0.0,-0.9,ಕ್ರೌರ್ಯ
reprehension,0.0,-0.9,ಖಂಡನೆ
stringent,0.0,-0.9,ಕಠಿಣ
stingy,0.0,-0.9,ಜಿಪುಣ
throttle,0.0,-0.9,ಥ್ರೊಟಲ್
disconcerted,0.0,-0.9,ಅಸ್ತವ್ಯಸ್ತಗೊಂಡಿದೆ
disconcerting,0.0,-0.9,ಅನಾನುಕೂಲ
ashamed,0.0,-0.9,ನಾಚಿಕೆ
declining,0.0,-0.9,ಕ್ಷೀಣಿಸುತ್ತಿದೆ
plot,0.0,-0.9,ಕಥಾವಸ್ತು
dreadfulness,0.0,-0.9,ಭೀಕರತೆ
fallout,0.0,-0.9,ಬೀಳುತ್ತದೆ
improper,0.0,-0.9,ಅನುಚಿತ
skeptical,0.0,-0.9,ಸಂಶಯ
daunt,0.0,-0.9,ಬೆದರಿಸು
affront,0.0,-0.9,ಅಫ್ರಾಂಟ್
bewildered,0.0,-0.9,ದಿಗ್ಭ್ರಮೆಗೊಂಡ
distains,0.0,-0.9,ದೂರವಿರುತ್ತದೆ
smelled,0.0,-0.9,ವಾಸನೆ
flirt,0.0,-0.9,ಮಿಡಿ
boggle,0.0,-0.9,ಬೋಗಲ್
hysteria,0.0,-0.9,ಉನ್ಮಾದ
worsen,0.0,-0.9,ಹದಗೆಡುತ್ತದೆ
screech,0.0,-0.9,ಸ್ಕ್ರೀಚ್
orphan,0.0,-0.9,ಅನಾಥ
counter-productive,0.0,-0.9,ಪ್ರತಿ-ಉತ್ಪಾದಕ
irksome,0.0,-0.9,ಅಸಹ್ಯ
complains,0.0,-0.9,ದೂರು
acrimony,0.0,-0.9,ಅಕ್ರಿಮನಿ
disintegrated,0.0,-0.9,ವಿಭಜನೆಯಾಯಿತು
life-threatening,0.0,-0.9,ಮಾರಣಾಂತಿಕ
satirize,0.0,-0.9,ವಿಡಂಬನೆ
unstable,0.0,-0.9,ಅಸ್ಥಿರ
berate,0.0,-0.9,ಸಲಹೆ ನೀಡಿ
rotten,0.0,-0.9,ಕೊಳೆತ
declaim,0.0,-0.9,ಘೋಷಿಸಿ
illusions,0.0,-0.9,ಭ್ರಮೆಗಳು
kill,0.0,-0.9,ಕೊಲ್ಲು
rantingly,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
hopelessly,0.0,-0.9,ಹತಾಶವಾಗಿ
dissuasive,0.0,-0.9,ನಿರಾಶಾದಾಯಕ
berserk,0.0,-0.9,berserk
snags,0.0,-0.9,ಸ್ನ್ಯಾಗ್ಸ್
self-defeating,0.0,-0.9,ಸ್ವಯಂ ಸೋಲು
horrendous,0.0,-0.9,ಭಯಾನಕ
onslaught,0.0,-0.9,ದಾಳಿ
broken,0.0,-0.9,ಮುರಿದುಹೋಗಿದೆ
thankless,0.0,-0.9,ಕೃತಜ್ಞತೆಯಿಲ್ಲದ
imprecisely,0.0,-0.9,ನಿಖರವಾಗಿ
bully,0.0,-0.9,ಪೀಡಕ
god-awful,0.0,-0.9,ದೇವರು-ಭೀಕರ
disaffirm,0.0,-0.9,ನಿರಾಕರಿಸು
crappy,0.0,-0.9,ತೆವಳುವ
splitting,0.0,-0.9,ವಿಭಜನೆ
unconvincingly,0.0,-0.9,ಒಪ್ಪಿಕೊಳ್ಳದೆ
animosity,0.0,-0.9,ದ್ವೇಷ
inconsistency,0.0,-0.9,ಅಸಂಗತತೆ
jagged,0.0,-0.9,ಬೆಲ್ಲ
mundane,0.0,-0.9,ಪ್ರಾಪಂಚಿಕ
inanely,0.0,-0.9,ನಿರ್ದಾಕ್ಷಿಣ್ಯವಾಗಿ
broken-hearted,0.0,-0.9,ಮುರಿದ ಹೃದಯದ
immorality,0.0,-0.9,ಅನೈತಿಕತೆ
irritation,0.0,-0.9,ಕಿರಿಕಿರಿ
oppressive,0.0,-0.9,ದಬ್ಬಾಳಿಕೆಯ
overrun,0.0,-0.9,ಅತಿಕ್ರಮಿಸಿದೆ
ironic,0.0,-0.9,ವಿಪರ್ಯಾಸ
torturing,0.0,-0.9,ಚಿತ್ರಹಿಂಸೆ
stupified,0.0,-0.9,ಮೂರ್ಖ
moan,0.0,-0.9,ನರಳುವಿಕೆ
selfishness,0.0,-0.9,ಸ್ವಾರ್ಥ
drawbacks,0.0,-0.9,ನ್ಯೂನತೆಗಳು
prejudge,0.0,-0.9,ಪೂರ್ವಾಗ್ರಹ
staid,0.0,-0.9,ಸ್ಥಿರ
blasphemy,0.0,-0.9,ಧರ್ಮನಿಂದನೆ
stink,0.0,-0.9,ಗಬ್ಬು
ache,0.0,-0.9,ನೋವು
sneeringly,0.0,-0.9,ಗೊಣಗುತ್ತಾ
blunt,0.0,-0.9,ಮೊಂಡಾದ
forlorn,0.0,-0.9,ಫಾರ್ಲಾರ್ನ್
jittery,0.0,-0.9,ನಡುಗುವ
dissatisfy,0.0,-0.9,ಅತೃಪ್ತಿ
melodramatically,0.0,-0.9,ಸುಮಧುರ
vehement,0.0,-0.9,ತೀವ್ರವಾಗಿ
inaccurately,0.0,-0.9,ತಪ್ಪಾಗಿ
slooow,0.0,-0.9,ಸ್ಲೊವ್
temerity,0.0,-0.9,ತೇವಾಂಶ
irrelevant,0.0,-0.9,ಅಪ್ರಸ್ತುತ
deceptive,0.0,-0.9,ಮೋಸಗೊಳಿಸುವ
heretic,0.0,-0.9,ಧರ್ಮದ್ರೋಹಿ
disingenuously,0.0,-0.9,ಅಸಹ್ಯವಾಗಿ
ineffectually,0.0,-0.9,ಪರಿಣಾಮಕಾರಿಯಾಗಿ
impetuously,0.0,-0.9,ಪ್ರಚೋದನೆಯಿಂದ
insecurity,0.0,-0.9,ಅಭದ್ರತೆ
irritable,0.0,-0.9,ಕೆರಳಿಸುವ
defame,0.0,-0.9,ಮಾನಹಾನಿ
discredit,0.0,-0.9,ಅಪಖ್ಯಾತಿ
furiously,0.0,-0.9,ಕೋಪದಿಂದ
inhibition,0.0,-0.9,ಪ್ರತಿಬಂಧ
precarious,0.0,-0.9,ಅನಿಶ್ಚಿತ
disrespectablity,0.0,-0.9,ಅಗೌರವ
scandals,0.0,-0.9,ಹಗರಣಗಳು
difficulty,0.0,-0.9,ತೊಂದರೆ
manic,0.0,-0.9,ಉನ್ಮಾದ
chastise,0.0,-0.9,ಶಿಕ್ಷೆ
lonely,0.0,-0.9,ಏಕಾಂಗಿ
crack,0.0,-0.9,ಬಿರುಕು
jobless,0.0,-0.9,ನಿರುದ್ಯೋಗಿ
