Term,PosScore,NegScore,Gujarati
recoil,0.0,-0.9,કમકમાટી
laughingstock,0.0,-0.9,હસવું
retaliate,0.0,-0.9,બદલો
spite,0.0,-0.9,હોવા છતાં
dissident,0.0,-0.9,અસંતુષ્ટ
spook,0.0,-0.9,spook
languid,0.0,-0.9,સુસ્ત
extortion,0.0,-0.9,ગેરવસૂલી
corrode,0.0,-0.9,કોરોડ
dismissively,0.0,-0.9,બરતરફ
misleading,0.0,-0.9,ભ્રામક
insurrection,0.0,-0.9,બળવો
defiler,0.0,-0.9,ડિફેલર
lackluster,0.0,-0.9,કમી
shroud,0.0,-0.9,કફન
distress,0.0,-0.9,તકલીફ
shrill,0.0,-0.9,સંકોચો
oddities,0.0,-0.9,વિચિત્રતા
calumny,0.0,-0.9,શાંત
overloaded,0.0,-0.9,ઓવરલોડ
detracting,0.0,-0.9,અવ્યવસ્થિત
flagrantly,0.0,-0.9,સ્પષ્ટ રીતે
friggin,0.0,-0.9,ફ્રિજિન
curt,0.0,-0.9,કર્ક
huckster,0.0,-0.9,હક્સસ્ટર
cynicism,0.0,-0.9,દુષ્કર્મ
detract,0.0,-0.9,અવરોધવું
anxieties,0.0,-0.9,અસ્વસ્થતા
outrageously,0.0,-0.9,આક્રોશથી
restrict,0.0,-0.9,પ્રતિબંધિત કરો
sorry,0.0,-0.9,માફ કરશો
bribery,0.0,-0.9,લાંચ
regress,0.0,-0.9,દબાવો
washed-out,0.0,-0.9,ધોવાઇ જવું
meddle,0.0,-0.9,દખલ
apprehensively,0.0,-0.9,ડરથી
hiss,0.0,-0.9,લાગે છે
rankle,0.0,-0.9,રેન્ક
cripple,0.0,-0.9,લંગ
self-destructive,0.0,-0.9,સ્વ વિનાશક
mishandle,0.0,-0.9,દુર્વ્યવહાર
disconsolate,0.0,-0.9,ના પાડવી
petrified,0.0,-0.9,પેટ્રિફાઇડ
occluded,0.0,-0.9,નિલંબિત
debaser,0.0,-0.9,ડિબેઝર
rattles,0.0,-0.9,રેટલ્સનો
evildoer,0.0,-0.9,દુષ્ટ
shortchange,0.0,-0.9,શોર્ટચેન્જ
boredom,0.0,-0.9,કંટાળાને
touchy,0.0,-0.9,હળવી
warning,0.0,-0.9,ચેતવણી
languorously,0.0,-0.9,સુખેથી
flirty,0.0,-0.9,ફ્લર્ટિંગ
unjustly,0.0,-0.9,અન્યાયથી
braggart,0.0,-0.9,શેખી
harmful,0.0,-0.9,હાનિકારક
overawe,0.0,-0.9,ઓવરવે
mediocrity,0.0,-0.9,સાધારણતા
overthrows,0.0,-0.9,ઉથલાવી નાખે છે
timidity,0.0,-0.9,ડરપોક
blunders,0.0,-0.9,ભૂલો
conscons,0.0,-0.9,કોન્સન્સ
skeletons,0.0,-0.9,હાડપિંજર
sensationalize,0.0,-0.9,સનસનાટીભર્યા
balk,0.0,-0.9,બીમ
discompose,0.0,-0.9,વિઘટિત કરવું
second-class,0.0,-0.9,બીજો વર્ગ
discriminatory,0.0,-0.9,ભેદભાવપૂર્ણ
degrade,0.0,-0.9,અધોગતિ
disconcertingly,0.0,-0.9,નિરાશાજનક
fudge,0.0,-0.9,લવારો
envious,0.0,-0.9,ઈર્ષ્યા
fragmented,0.0,-0.9,ખંડિત
annoyances,0.0,-0.9,હેરાનગતિ
scandalize,0.0,-0.9,કૌભાંડ કરવું
squirm,0.0,-0.9,સ્ક્વિઅર
cruelty,0.0,-0.9,ક્રૂરતા
reprehension,0.0,-0.9,નિંદા
stringent,0.0,-0.9,કડક
stingy,0.0,-0.9,કંજુસ
throttle,0.0,-0.9,થ્રોટલ
disconcerted,0.0,-0.9,નારાજ
disconcerting,0.0,-0.9,નિરાશાજનક
ashamed,0.0,-0.9,શરમજનક
declining,0.0,-0.9,ઘટી રહ્યો છે
plot,0.0,-0.9,કાવતરું
dreadfulness,0.0,-0.9,ભયાનકતા
fallout,0.0,-0.9,પડતી
improper,0.0,-0.9,અયોગ્ય
skeptical,0.0,-0.9,શંકાસ્પદ
daunt,0.0,-0.9,ભયાવહ
affront,0.0,-0.9,મુકાબલો
bewildered,0.0,-0.9,આશ્ચર્યચકિત
distains,0.0,-0.9,ખલેલ પહોંચાડે છે
smelled,0.0,-0.9,ગંધ
flirt,0.0,-0.9,ચેનચાળા
boggle,0.0,-0.9,બોગલ કરો
hysteria,0.0,-0.9,ઉન્માદ
worsen,0.0,-0.9,ખરાબ
screech,0.0,-0.9,ચીસો
orphan,0.0,-0.9,અનાથ
counter-productive,0.0,-0.9,પ્રતિ-ઉત્પાદક
irksome,0.0,-0.9,કર્કશ
complains,0.0,-0.9,ફરિયાદ
acrimony,0.0,-0.9,ઉગ્રતા
disintegrated,0.0,-0.9,વિખરાયેલા
life-threatening,0.0,-0.9,જીવલેણ
satirize,0.0,-0.9,વ્યંગિત કરો
unstable,0.0,-0.9,અસ્થિર
berate,0.0,-0.9,સલાહ
rotten,0.0,-0.9,સડેલું
declaim,0.0,-0.9,જાહેર કરો
illusions,0.0,-0.9,ભ્રમણા
kill,0.0,-0.9,મારવા
rantingly,0.0,-0.9,રેંટલી
hopelessly,0.0,-0.9,નિરાશ
dissuasive,0.0,-0.9,અસંતુષ્ટ
berserk,0.0,-0.9,બેરસ્ક
snags,0.0,-0.9,snags
self-defeating,0.0,-0.9,આત્મ પરાજિત
horrendous,0.0,-0.9,ભયાનક
onslaught,0.0,-0.9,આક્રમણ
broken,0.0,-0.9,તૂટી
thankless,0.0,-0.9,આભારી
imprecisely,0.0,-0.9,અચોક્કસ રીતે
bully,0.0,-0.9,દાદો
god-awful,0.0,-0.9,ભગવાન-ભયાનક
disaffirm,0.0,-0.9,અસંતુષ્ટ
crappy,0.0,-0.9,ક્રેપ્પી
splitting,0.0,-0.9,વિભાજન
unconvincingly,0.0,-0.9,અવિશ્વસનીય
animosity,0.0,-0.9,અદાવત
inconsistency,0.0,-0.9,અસંગતતા
jagged,0.0,-0.9,દ્વેષી
mundane,0.0,-0.9,ભૌતિક
inanely,0.0,-0.9,નિર્જીવ
broken-hearted,0.0,-0.9,તુટેલા દિલે
immorality,0.0,-0.9,અનૈતિકતા
irritation,0.0,-0.9,બળતરા
oppressive,0.0,-0.9,દમનકારી
overrun,0.0,-0.9,આગળ વધવું
ironic,0.0,-0.9,વ્યંગાત્મક
torturing,0.0,-0.9,ત્રાસ આપવો
stupified,0.0,-0.9,મૂર્ખ
moan,0.0,-0.9,વિલાપ કરવો
selfishness,0.0,-0.9,સ્વાર્થ
drawbacks,0.0,-0.9,ખામીઓ
prejudge,0.0,-0.9,પૂર્વગ્રહ
staid,0.0,-0.9,સ્ટેડ
blasphemy,0.0,-0.9,નિંદા
stink,0.0,-0.9,દુર્ગંધ
ache,0.0,-0.9,દુખાવો
sneeringly,0.0,-0.9,sneeringly
blunt,0.0,-0.9,મંદબુદ્ધિ
forlorn,0.0,-0.9,અનૈતિક
jittery,0.0,-0.9,કડકાઈ
dissatisfy,0.0,-0.9,અસંતોષ
melodramatically,0.0,-0.9,મેલોડ્રેમેટિકલી
vehement,0.0,-0.9,જોરશોરથી
inaccurately,0.0,-0.9,ખોટી રીતે
slooow,0.0,-0.9,સ્લોઉ
temerity,0.0,-0.9,temerity
irrelevant,0.0,-0.9,અપ્રસ્તુત
deceptive,0.0,-0.9,ભ્રામક
heretic,0.0,-0.9,વિધર્મી
disingenuously,0.0,-0.9,વિરોધી રીતે
ineffectually,0.0,-0.9,બિનઅસરકારક
impetuously,0.0,-0.9,અધીરાઈથી
insecurity,0.0,-0.9,અસલામતી
irritable,0.0,-0.9,ચીડિયા
defame,0.0,-0.9,બદનામી
discredit,0.0,-0.9,બદનામ
furiously,0.0,-0.9,ઉગ્રતાથી
inhibition,0.0,-0.9,નિષેધ
precarious,0.0,-0.9,અનિશ્ચિત
disrespectablity,0.0,-0.9,અનાદર
scandals,0.0,-0.9,કૌભાંડો
difficulty,0.0,-0.9,મુશ્કેલી
manic,0.0,-0.9,મેનિક
chastise,0.0,-0.9,શિક્ષા
lonely,0.0,-0.9,એકલવાયા
crack,0.0,-0.9,ક્રેક
jobless,0.0,-0.9,બેરોજગાર
indiscriminately,0.0,-0.9,આડેધડ
obnoxious,0.0,-0.9,ખરાબ
jeopardize,0.0,-0.9,જોખમમાં મુકવું
oppositions,0.0,-0.9,વિરોધ
compulsion,0.0,-0.9,મજબૂરી
debatable,0.0,-0.9,ચર્ચાસ્પદ
procrastination,0.0,-0.9,વિલંબ
temptation,0.0,-0.9,લાલચ
opposition,0.0,-0.9,વિરોધ
loath,0.0,-0.9,ઘૃણા
rumbling,0.0,-0.9,ધસારો
scare,0.0,-0.9,બીક
famished,0.0,-0.9,દુકાળ
miscalculation,0.0,-0.9,ખોટી ગણતરી
timid,0.0,-0.9,ડરપોક
infringe,0.0,-0.9,ઉલ્લંઘન
flickers,0.0,-0.9,ફ્લિકર
unfavorable,0.0,-0.9,બિનતરફેણકારી
relentlessness,0.0,-0.9,નિર્દયતા
fastidious,0.0,-0.9,કઠોર
disloyalty,0.0,-0.9,બેવફા
wreck,0.0,-0.9,નંખાઈ
peevish,0.0,-0.9,કર્કશ
ineloquently,0.0,-0.9,અનિયંત્રિત
enfeeble,0.0,-0.9,ગરીબ
anomalous,0.0,-0.9,વિસંગત
grudges,0.0,-0.9,ગુસ્સો
impatience,0.0,-0.9,અધીરાઈ
menace,0.0,-0.9,ધમકી
screw-up,0.0,-0.9,સ્ક્રૂ-અપ
boisterous,0.0,-0.9,ઉત્સાહી
sloth,0.0,-0.9,સુસ્તી
dejectedly,0.0,-0.9,ડિજેક્ટેડ
frost,0.0,-0.9,હિમ
apocalypse,0.0,-0.9,સાક્ષાત્કાર
leaking,0.0,-0.9,લિક
zaps,0.0,-0.9,ઝેપ્સ
outrageous,0.0,-0.9,ભયંકર
sickeningly,0.0,-0.9,માંદગીથી
stinks,0.0,-0.9,દુર્ગંધ
self-humiliation,0.0,-0.9,આત્મ અપમાન
mawkishness,0.0,-0.9,mawishesness
disappoint,0.0,-0.9,નિરાશ
awful,0.0,-0.9,ભયાનક
pathetic,0.0,-0.9,દયનીય
horrifying,0.0,-0.9,ભયાનક
bs,0.0,-0.9,બી.એસ.
irredeemably,0.0,-0.9,irredeemably
contradict,0.0,-0.9,વિરોધાભાસ
sketchy,0.0,-0.9,સ્કેચી
quarrellously,0.0,-0.9,ઝઘડાથી
loner,0.0,-0.9,એકલું
plunderer,0.0,-0.9,લૂંટનાર
tin-y,0.0,-0.9,ટીન-વાય
illegitimate,0.0,-0.9,ગેરકાયદેસર
nuisance,0.0,-0.9,ઉપદ્રવ
macabre,0.0,-0.9,મકાબ્રે
hothouse,0.0,-0.9,હothથહાઉસ
bogus,0.0,-0.9,બોગસ
erratic,0.0,-0.9,અનિયમિત
mistakenly,0.0,-0.9,ભૂલથી
sacrificed,0.0,-0.9,બલિદાન
maliciousness,0.0,-0.9,દૂષિતતા
desiccated,0.0,-0.9,અવ્યવસ્થિત
ultra-hardline,0.0,-0.9,અતિ-હાર્ડલાઇન
scolding,0.0,-0.9,નિંદા
mortify,0.0,-0.9,મોર્ટિફાઇ કરવું
ruthless,0.0,-0.9,નિર્દય
whores,0.0,-0.9,વેશ્યા
vain,0.0,-0.9,માત્ર
ill-natured,0.0,-0.9,દુષ્ટ સ્વભાવનું
snub,0.0,-0.9,સ્નબ
indiscreet,0.0,-0.9,અવિવેકી
apprehensions,0.0,-0.9,આશંકાઓ
flabbergasted,0.0,-0.9,flabbergasted
disgusting,0.0,-0.9,ઘૃણાસ્પદ
harm,0.0,-0.9,નુકસાન
incomprehension,0.0,-0.9,અગમ્ય
grief,0.0,-0.9,દુ griefખ
inflationary,0.0,-0.9,મોંઘવારી
fragile,0.0,-0.9,નાજુક
stereotypically,0.0,-0.9,રૂreિપ્રયોગથી
degenerate,0.0,-0.9,અધોગતિ
disagreeably,0.0,-0.9,અસંમત
obscures,0.0,-0.9,અસ્પષ્ટ
transgress,0.0,-0.9,ઉલ્લંઘન
denying,0.0,-0.9,નામંજૂર
excuses,0.0,-0.9,બહાનું
cravenly,0.0,-0.9,કુશળતાથી
rivalry,0.0,-0.9,દુશ્મનાવટ
proprietary,0.0,-0.9,માલિકીનું
impious,0.0,-0.9,અપવિત્ર
breakup,0.0,-0.9,છુટુ થવું
vibrated,0.0,-0.9,કંપન
complaint,0.0,-0.9,ફરિયાદ
monotonous,0.0,-0.9,એકવિધ
wobbles,0.0,-0.9,wobbles
diffidence,0.0,-0.9,તફાવત
hells,0.0,-0.9,hells
prideful,0.0,-0.9,ગૌરવપૂર્ણ
pretentiously,0.0,-0.9,દંભી રીતે
explosive,0.0,-0.9,વિસ્ફોટક
election-rigger,0.0,-0.9,ચૂંટણી રિગ
enjoin,0.0,-0.9,આદેશ
incompatibility,0.0,-0.9,અસંગતતા
refuse,0.0,-0.9,ઇનકાર
unnerving,0.0,-0.9,unnerving
sporadic,0.0,-0.9,છૂટાછવાયા
irony,0.0,-0.9,વક્રોક્તિ
fall,0.0,-0.9,પતન
banishment,0.0,-0.9,દેશનિકાલ
refusing,0.0,-0.9,ઇનકાર
disobedience,0.0,-0.9,આજ્ .ાભંગ
stupor,0.0,-0.9,મૂર્ખ
hater,0.0,-0.9,નફરત
impenitent,0.0,-0.9,અભેદ્ય
retarded,0.0,-0.9,મંદ
sillily,0.0,-0.9,sillily
outburst,0.0,-0.9,ભડકો
mysteriously,0.0,-0.9,રહસ્યમય રીતે
offence,0.0,-0.9,ગુનો
comical,0.0,-0.9,હાસ્યજનક
gullible,0.0,-0.9,દંભી
omission,0.0,-0.9,બાદબાકી
enemies,0.0,-0.9,દુશ્મનો
racism,0.0,-0.9,જાતિવાદ
refutation,0.0,-0.9,ખંડન
draining,0.0,-0.9,ડ્રેઇનિંગ
officious,0.0,-0.9,અધિકારી
sidetrack,0.0,-0.9,sidetrack
harassment,0.0,-0.9,પજવણી
stress,0.0,-0.9,તણાવ
troubled,0.0,-0.9,પરેશાન
imprecate,0.0,-0.9,દોષારોપણ
guile,0.0,-0.9,દગાબાજી
viciously,0.0,-0.9,દુષ્ટતાથી
uncompetitive,0.0,-0.9,અસ્પષ્ટ
unsafe,0.0,-0.9,અસુરક્ષિત
deficiencies,0.0,-0.9,ખામીઓ
improperly,0.0,-0.9,અયોગ્ય રીતે
injurious,0.0,-0.9,હાનિકારક
desolately,0.0,-0.9,નિર્જનરૂપે
impossibly,0.0,-0.9,અશક્ય
leakage,0.0,-0.9,લિકેજ
oppression,0.0,-0.9,જુલમ
dissocial,0.0,-0.9,અસંગત
tamper,0.0,-0.9,ચેડા
rhapsodize,0.0,-0.9,ફાટવું
impropriety,0.0,-0.9,અયોગ્યતા
buggy,0.0,-0.9,બગડેલ
controversial,0.0,-0.9,વિવાદાસ્પદ
pertinacious,0.0,-0.9,નબળું
grieving,0.0,-0.9,ઉદાસી
devastate,0.0,-0.9,વિનાશક
diatribes,0.0,-0.9,ડાયટ્રિબ્સ
bastards,0.0,-0.9,કમી
condemnable,0.0,-0.9,નિંદાત્મક
disorderly,0.0,-0.9,અવ્યવસ્થિત
undefined,0.0,-0.9,અસ્પષ્ટ
wrongly,0.0,-0.9,ખોટી રીતે
blasted,0.0,-0.9,બ્લાસ્ટ
reprovingly,0.0,-0.9,ઠપકો આપ્યો
starve,0.0,-0.9,ભૂખ્યા
uncollectible,0.0,-0.9,અસંગત
dogmatic,0.0,-0.9,કટ્ટરવાદી
trauma,0.0,-0.9,આઘાત
suspicions,0.0,-0.9,શંકાઓ
implicate,0.0,-0.9,સામેલ
overstated,0.0,-0.9,ઓવરસ્ટેટેડ
perplexing,0.0,-0.9,આશ્ચર્ય
frail,0.0,-0.9,નાજુક
nemesis,0.0,-0.9,નમેસિસ
facetiously,0.0,-0.9,ભાવનાથી
bluring,0.0,-0.9,અસ્પષ્ટ
dirtbags,0.0,-0.9,ગંદકી
incongruous,0.0,-0.9,અસંગત
squeak,0.0,-0.9,squeak
boiling,0.0,-0.9,ઉકળતું
dictatorial,0.0,-0.9,સરમુખત્યારશાહી
rift,0.0,-0.9,અણબનાવ
mistrustful,0.0,-0.9,અવિશ્વાસપૂર્ણ
hell-bent,0.0,-0.9,નરક બેન્ટ
flaking,0.0,-0.9,flaking
asperse,0.0,-0.9,છાંટવામાં
goad,0.0,-0.9,ગોડ
impasse,0.0,-0.9,આખરી છેડો
doubt,0.0,-0.9,શંકા
afflict,0.0,-0.9,દુlicખ
complacent,0.0,-0.9,ખુશહાલ
arrogant,0.0,-0.9,ઘમંડી
shabby,0.0,-0.9,ચીંથરેહાલ
denunciation,0.0,-0.9,તિરસ્કાર
occlude,0.0,-0.9,બનાવવું
bungler,0.0,-0.9,બંગલેર
deign,0.0,-0.9,પ્રતિષ્ઠિત
exploit,0.0,-0.9,શોષણ
inflame,0.0,-0.9,સોજો
jitters,0.0,-0.9,jitters
wearisome,0.0,-0.9,કંટાળાજનક
congestion,0.0,-0.9,ભીડ
ill-defined,0.0,-0.9,ખરાબ વ્યાખ્યાયિત
risks,0.0,-0.9,જોખમો
unproven,0.0,-0.9,બિનપ્રુવ
buzzing,0.0,-0.9,ગુંજ
contrariness,0.0,-0.9,વિરોધાભાસ
disputable,0.0,-0.9,વિવાદાસ્પદ
dirt,0.0,-0.9,ગંદકી
helpless,0.0,-0.9,લાચાર
ruined,0.0,-0.9,બરબાદ
downhearted,0.0,-0.9,નિરાશ
hastily,0.0,-0.9,ઉતાવળથી
hazy,0.0,-0.9,સુસ્ત
impede,0.0,-0.9,અવરોધવું
inefficacious,0.0,-0.9,બિનઅસરકારક
lowly,0.0,-0.9,નીચા
rip-off,0.0,-0.9,ફાડવું
debt,0.0,-0.9,દેવું
lawless,0.0,-0.9,કાયદેસર
bothering,0.0,-0.9,પરેશાન
exagerates,0.0,-0.9,exagerates
flagrant,0.0,-0.9,તેજસ્વી
undependable,0.0,-0.9,અનિશ્ચિત
unimaginably,0.0,-0.9,અકલ્પ્ય
conceited,0.0,-0.9,ઘમંડી
inconstant,0.0,-0.9,અસંગત
gangster,0.0,-0.9,ગેંગસ્ટર
ambush,0.0,-0.9,હુમલો
disrepute,0.0,-0.9,બદનામ
crude,0.0,-0.9,ક્રૂડ
insidiously,0.0,-0.9,કપટી રીતે
allergic,0.0,-0.9,એલર્જિક
exorbitantly,0.0,-0.9,અતિશય
parody,0.0,-0.9,પેરોડી
sorrow,0.0,-0.9,દુ sorrowખ
impersonal,0.0,-0.9,અંગત
unviewable,0.0,-0.9,અવલોકનક્ષમ
misreading,0.0,-0.9,ખોટું વાંચવું
glaringly,0.0,-0.9,ખુશીથી
scoffingly,0.0,-0.9,મજાકથી
incompetently,0.0,-0.9,અસમર્થ રીતે
aversion,0.0,-0.9,અણગમો
jerk,0.0,-0.9,આંચકો
dissonance,0.0,-0.9,વિસંગતતા
faint,0.0,-0.9,ચક્કર
entanglement,0.0,-0.9,ફસાઇ
iniquity,0.0,-0.9,અન્યાય
bemoaning,0.0,-0.9,શોક કરવો
picky,0.0,-0.9,અથાણું
disrespectfully,0.0,-0.9,અનાદરથી
felon,0.0,-0.9,અપરાધ
stumbles,0.0,-0.9,ઠોકર ખાઈ
ominously,0.0,-0.9,અપશુકનિયાળ
terror,0.0,-0.9,આતંક
subservient,0.0,-0.9,આધીન
displeasure,0.0,-0.9,નારાજગી
drunken,0.0,-0.9,નશામાં
grouse,0.0,-0.9,ગુસ્સો
slashing,0.0,-0.9,સ્લેશિંગ
unbearablely,0.0,-0.9,અસહ્ય
savage,0.0,-0.9,ક્રૂર
felonious,0.0,-0.9,ભયંકર
inconsolably,0.0,-0.9,અસ્પષ્ટ રીતે
undercuts,0.0,-0.9,અન્ડરકટ્સ
entrapment,0.0,-0.9,પ્રવેશ
indiscriminating,0.0,-0.9,આડેધડ
redundant,0.0,-0.9,નિરર્થક
destroyer,0.0,-0.9,વિનાશક
sue,0.0,-0.9,તેના
vague,0.0,-0.9,અસ્પષ્ટ
inadvisably,0.0,-0.9,અજાણ્યા
siege,0.0,-0.9,ઘેરો
critics,0.0,-0.9,ટીકાકારો
falling,0.0,-0.9,ઘટી
bashed,0.0,-0.9,બેશેડ
overwhelm,0.0,-0.9,ભૂલાવી
prick,0.0,-0.9,પ્રિક
entrap,0.0,-0.9,પ્રવેશ
insurmountably,0.0,-0.9,અવિરત
over-balanced,0.0,-0.9,વધારે સંતુલિત
discontinuity,0.0,-0.9,બંધ
remorsefully,0.0,-0.9,પસ્તાવો
sluggish,0.0,-0.9,સુસ્ત
unconvincing,0.0,-0.9,અવિશ્વસનીય
growl,0.0,-0.9,ઘૂંટવું
iniquitous,0.0,-0.9,અન્યાયી
quarrelsome,0.0,-0.9,ઝઘડો કરવો
stab,0.0,-0.9,છરાબાજી
cunts,0.0,-0.9,કન્ટ્સ
lier,0.0,-0.9,બાંધો
denies,0.0,-0.9,નકારે છે
idiotic,0.0,-0.9,મૂર્ખ વ્યક્તિ
backaching,0.0,-0.9,પીછેહઠ
interference,0.0,-0.9,દખલ
sucky,0.0,-0.9,sucky
miscreants,0.0,-0.9,દુષ્કર્મ
subpoena,0.0,-0.9,સબપોના
avenge,0.0,-0.9,બદલો લેવો
unhelpful,0.0,-0.9,અસહાય
damning,0.0,-0.9,ખરાબ
heartbreaker,0.0,-0.9,હાર્ટબ્રેકર
puzzlement,0.0,-0.9,કોયડારૂપ
bullshyt,0.0,-0.9,બુલશીટ
unjust,0.0,-0.9,અન્યાયી
fallaciousness,0.0,-0.9,ખોટી વાતો
extremism,0.0,-0.9,ઉગ્રવાદ
cartoonish,0.0,-0.9,કાર્ટૂનિશ
mess,0.0,-0.9,ગડબડ
apologists,0.0,-0.9,ક્ષમાશાસ્ત્રીઓ
scourge,0.0,-0.9,હાલાકી
encroachment,0.0,-0.9,અતિક્રમણ
filthy,0.0,-0.9,મલિન
ruffle,0.0,-0.9,રફલ
crooked,0.0,-0.9,કુટિલ
disgustedly,0.0,-0.9,ઘૃણાસ્પદ
mangle,0.0,-0.9,ગુમ
set-up,0.0,-0.9,સ્થાપના
usurper,0.0,-0.9,પડાવી લેવું
innuendo,0.0,-0.9,અસલી
sabotage,0.0,-0.9,તોડફોડ
discomfit,0.0,-0.9,અસ્પષ્ટ
conflicting,0.0,-0.9,વિરોધાભાસી
crumple,0.0,-0.9,કચડી નાખવું
oversimplified,0.0,-0.9,ઓવરસિમ્પલિફાઇડ
madly,0.0,-0.9,ગાંડપણથી
precipitous,0.0,-0.9,અવ્યવસ્થિત
