Term,PosScore,NegScore,Punjabi
vile,0.0,-0.9,ਵਿਲਾ
bloated,0.0,-0.9,ਫੁੱਲ
worrying,0.0,-0.9,ਚਿੰਤਾਜਨਕ
devilment,0.0,-0.9,ਭੂਤ
sickening,0.0,-0.9,ਬਿਮਾਰ
smudge,0.0,-0.9,ਧੱਕਾ
repression,0.0,-0.9,ਜਬਰ
joke,0.0,-0.9,ਮਜ਼ਾਕ
snagged,0.0,-0.9,ਚੁਟਕੀ
sully,0.0,-0.9,ਸੂਲੀ
dearth,0.0,-0.9,ਕਮੀ
hardhearted,0.0,-0.9,ਕਠੋਰ
rebuff,0.0,-0.9,ਝਿੜਕਿਆ
exhausted,0.0,-0.9,ਥੱਕ ਗਿਆ
screwed,0.0,-0.9,ਪੇਚੀਦਾ
scum,0.0,-0.9,ਕੂੜ
silly,0.0,-0.9,ਬੇਵਕੂਫ
decrepitude,0.0,-0.9,ਘਟੀਆਪਣ
steals,0.0,-0.9,ਚੋਰੀ
lurking,0.0,-0.9,ਲੁਕਰ
collude,0.0,-0.9,ਇਕੱਠੇ ਕਰੋ
botch,0.0,-0.9,ਬੋਟਚ
sunken,0.0,-0.9,ਡੁੱਬ ਗਿਆ
dispiritedly,0.0,-0.9,ਪਰੇਸ਼ਾਨੀ ਨਾਲ
gimmick,0.0,-0.9,ਚਲਾਕੀ
helplessness,0.0,-0.9,ਬੇਵਸੀ
tedious,0.0,-0.9,edਖੇ
shambles,0.0,-0.9,ਕੰਬਣੀ
deprecate,0.0,-0.9,ਨਾਪਸੰਦ
smelly,0.0,-0.9,ਬਦਬੂ ਨਾਲ
illogical,0.0,-0.9,ਤਰਕਹੀਣ
stereotype,0.0,-0.9,ਅੜਿੱਕਾ
wane,0.0,-0.9,ਖਤਮ
jeering,0.0,-0.9,ਜੈਅਰਿੰਗ
dizzy,0.0,-0.9,ਚੱਕਰ ਆਉਣਾ
battering,0.0,-0.9,ਕੜਕਦਾ
fails,0.0,-0.9,ਫੇਲ ਹੁੰਦਾ ਹੈ
bugs,0.0,-0.9,ਬੱਗ
cry,0.0,-0.9,ਰੋ
unwarranted,0.0,-0.9,ਗੈਰ ਅਧਿਕਾਰਤ
overbearing,0.0,-0.9,ਦੁੱਖੀ
riled,0.0,-0.9,ਭੜਕਿਆ
disagree,0.0,-0.9,ਅਸਹਿਮਤ
remorseful,0.0,-0.9,ਪਛਤਾਵਾ
idiots,0.0,-0.9,ਮੂਰਖ
scarier,0.0,-0.9,ਡਰਾਉਣੀ
unsuccessful,0.0,-0.9,ਅਸਫ਼ਲ
frenetic,0.0,-0.9,ਪਾਗਲ
anti-proliferation,0.0,-0.9,ਐਂਟੀ ਪ੍ਰਸਾਰ
disasterous,0.0,-0.9,ਬਿਪਤਾ
adversarial,0.0,-0.9,ਵਿਰੋਧੀ
expropriate,0.0,-0.9,ਖਰਚ
fright,0.0,-0.9,ਡਰਾਉਣਾ
glum,0.0,-0.9,ਗਲੂ
mangling,0.0,-0.9,ਮੰਗਲਿੰਗ
outraged,0.0,-0.9,ਗੁੱਸੇ &#39;ਚ
threesome,0.0,-0.9,ਤੀਹ
besmirch,0.0,-0.9,ਬੇਸਮਰਿਚ
unsuccessfully,0.0,-0.9,ਅਸਫਲ
clique,0.0,-0.9,ਕਲਿਕ ਕਰੋ
snagging,0.0,-0.9,ਸਨੈਗਿੰਗ
smugly,0.0,-0.9,ਤਸਕਰੀ ਨਾਲ
unsettle,0.0,-0.9,ਬੇਚੈਨ
resurgent,0.0,-0.9,ਪੁਨਰ ਸੁਰਜੀਤੀ
discriminate,0.0,-0.9,ਪੱਖਪਾਤ
disregard,0.0,-0.9,ਨਜ਼ਰਅੰਦਾਜ਼
biases,0.0,-0.9,ਪੱਖਪਾਤ
scandalously,0.0,-0.9,ਘੋਰ
unusually,0.0,-0.9,ਅਸਧਾਰਨ ਤੌਰ ਤੇ
slanderous,0.0,-0.9,ਬਦਨਾਮੀ
taboo,0.0,-0.9,ਸਮਝੇ
hypocrite,0.0,-0.9,ਪਖੰਡੀ
unnerved,0.0,-0.9,ਨਿਰਲੇਪ
addict,0.0,-0.9,ਨਸ਼ੇੜੀ
crueler,0.0,-0.9,ਕਰੂਅਲਰ
fib,0.0,-0.9,fib
disaffect,0.0,-0.9,ਬੇਅਰਾਮੀ
weed,0.0,-0.9,ਬੂਟੀ
condescension,0.0,-0.9,ਸੰਘਣਾ
hopelessness,0.0,-0.9,ਨਿਰਾਸ਼ਾ
misguidance,0.0,-0.9,ਗੁਮਰਾਹ
regressive,0.0,-0.9,ਦੁਖਦਾਈ
unlamentably,0.0,-0.9,ਬਿਨਾਂ ਵਜ੍ਹਾ
useless,0.0,-0.9,ਬੇਕਾਰ
emaciated,0.0,-0.9,emaciated
blandish,0.0,-0.9,ਨਿੰਦਿਆ
afraid,0.0,-0.9,ਡਰ
calumniate,0.0,-0.9,ਕੈਲਮੀਨੇਟ
venomously,0.0,-0.9,ਜ਼ਹਿਰ ਨਾਲ
disown,0.0,-0.9,ਅਸਵੀਕਾਰ
womanizer,0.0,-0.9,izerਰਤ
rifts,0.0,-0.9,ਰਾਈਫਟਸ
ax,0.0,-0.9,ਕੁਹਾੜਾ
mangled,0.0,-0.9,ਮੰਗੇ ਹੋਏ
sobering,0.0,-0.9,ਸੂਝਵਾਨ
fraudulent,0.0,-0.9,ਧੋਖਾਧੜੀ
inundated,0.0,-0.9,ਡੁੱਬਿਆ
jeers,0.0,-0.9,ਜੀਅਰਸ
seethe,0.0,-0.9,ਸੀਥ
feckless,0.0,-0.9,ਬੇਵਕੂਫ
bleakness,0.0,-0.9,ਬੇਰਹਿਮੀ
imprison,0.0,-0.9,ਕੈਦ
detest,0.0,-0.9,ਨਫ਼ਰਤ
dishearten,0.0,-0.9,ਨਿਰਾਸ਼
short-lived,0.0,-0.9,ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ
disbeliever,0.0,-0.9,ਅਵਿਸ਼ਵਾਸੀ
poisonously,0.0,-0.9,ਜ਼ਹਿਰ ਨਾਲ
disapprobation,0.0,-0.9,ਨਿਰਾਸ਼ਾ
negate,0.0,-0.9,ਨਕਾਰਾ ਕਰੋ
pestilent,0.0,-0.9,ਮਹਾਂਮਾਰੀ
recoil,0.0,-0.9,ਕਠੋਰ
laughingstock,0.0,-0.9,ਹਾਸਾ
retaliate,0.0,-0.9,ਬਦਲਾ ਲੈਣਾ
spite,0.0,-0.9,ਬਾਵਜੂਦ
dissident,0.0,-0.9,ਅਸਹਿਮਤ
spook,0.0,-0.9,ਬੋਲਿਆ
languid,0.0,-0.9,ਕਮਜ਼ੋਰ
extortion,0.0,-0.9,ਜਬਰਦਸਤੀ
corrode,0.0,-0.9,ਖਿੰਡਾ
dismissively,0.0,-0.9,ਖਾਰਜ
misleading,0.0,-0.9,ਗੁੰਮਰਾਹ
insurrection,0.0,-0.9,ਬਗਾਵਤ
defiler,0.0,-0.9,ਸ਼ੁੱਧ
lackluster,0.0,-0.9,ਕਮੀ
shroud,0.0,-0.9,ਕਫਨ
distress,0.0,-0.9,ਪ੍ਰੇਸ਼ਾਨੀ
shrill,0.0,-0.9,ਸੁੰਦਰਤਾ
oddities,0.0,-0.9,ਅਸਮਾਨਤਾ
calumny,0.0,-0.9,ਸ਼ਾਂਤ
overloaded,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ
detracting,0.0,-0.9,ਘਬਰਾਉਣਾ
flagrantly,0.0,-0.9,ਪ੍ਰਤੱਖ
friggin,0.0,-0.9,friggin
curt,0.0,-0.9,ਕਰੰਟ
huckster,0.0,-0.9,ਹਾਕਸਟਰ
cynicism,0.0,-0.9,ਘਬਰਾਹਟ
detract,0.0,-0.9,ਰੋਕਣਾ
anxieties,0.0,-0.9,ਚਿੰਤਾਵਾਂ
outrageously,0.0,-0.9,ਗੁੱਸੇ ਨਾਲ
restrict,0.0,-0.9,ਸੀਮਤ
sorry,0.0,-0.9,ਮਾਫ ਕਰਨਾ
bribery,0.0,-0.9,ਰਿਸ਼ਵਤ
regress,0.0,-0.9,ਦੁਬਾਰਾ ਦਬਾਓ
washed-out,0.0,-0.9,ਧੋਤੀ-ਬਾਹਰ
meddle,0.0,-0.9,ਦਖਲ
apprehensively,0.0,-0.9,ਡਰਦੇ ਹੋਏ
hiss,0.0,-0.9,ਮਹਿਸੂਸ ਕਰੋ
rankle,0.0,-0.9,ਰੈਂਕ
cripple,0.0,-0.9,ਅਪੰਗ
self-destructive,0.0,-0.9,ਸਵੈ-ਵਿਨਾਸ਼ਕਾਰੀ
mishandle,0.0,-0.9,ਦੁਰਵਿਵਹਾਰ
disconsolate,0.0,-0.9,ਨਾਰਾਜ਼ਗੀ
petrified,0.0,-0.9,ਡਰਾਇਆ
occluded,0.0,-0.9,ਰੱਦ
debaser,0.0,-0.9,ਡੀਬੇਸਰ
rattles,0.0,-0.9,ਧਾੜਵੀ
evildoer,0.0,-0.9,ਅਪਰਾਧੀ
shortchange,0.0,-0.9,ਛੋਟ
boredom,0.0,-0.9,ਬੋਰਮ
touchy,0.0,-0.9,ਛੋਹਣ ਵਾਲਾ
warning,0.0,-0.9,ਚੇਤਾਵਨੀ
languorously,0.0,-0.9,ਸੁਭਾਅ ਨਾਲ
flirty,0.0,-0.9,ਫਲਰਟ ਕਰਨਾ
unjustly,0.0,-0.9,ਬੇਇਨਸਾਫੀ ਨਾਲ
braggart,0.0,-0.9,ਹੰਕਾਰੀ
harmful,0.0,-0.9,ਨੁਕਸਾਨਦੇਹ
overawe,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ
mediocrity,0.0,-0.9,ਦਰਮਿਆਨੀ
overthrows,0.0,-0.9,ਹਟਾਇਆ
timidity,0.0,-0.9,ਡਰ
blunders,0.0,-0.9,ਭੁੱਲ
conscons,0.0,-0.9,ਵਿਵੇਕ
skeletons,0.0,-0.9,ਪਿੰਜਰ
sensationalize,0.0,-0.9,ਸਨਸਨੀਖੇਜ਼
balk,0.0,-0.9,ਸ਼ਤੀਰ
discompose,0.0,-0.9,ਭੰਗ
second-class,0.0,-0.9,ਦੂਜੀ ਜਮਾਤ
discriminatory,0.0,-0.9,ਪੱਖਪਾਤੀ
degrade,0.0,-0.9,ਨਿਘਾਰ
disconcertingly,0.0,-0.9,ਬੇਚੈਨ
fudge,0.0,-0.9,ਝਗੜਾ
envious,0.0,-0.9,ਈਰਖਾ
fragmented,0.0,-0.9,ਖੰਡ
annoyances,0.0,-0.9,ਪਰੇਸ਼ਾਨੀ
scandalize,0.0,-0.9,ਘੁਟਾਲੇ
squirm,0.0,-0.9,ਝਰਨਾਹਟ
cruelty,0.0,-0.9,ਬੇਰਹਿਮੀ
reprehension,0.0,-0.9,ਨਿੰਦਾ
stringent,0.0,-0.9,ਸਖਤ
stingy,0.0,-0.9,ਕੰਜਰੀ
throttle,0.0,-0.9,ਗਲਾ
disconcerted,0.0,-0.9,ਨਿਰਾਸ਼
disconcerting,0.0,-0.9,ਨਿਰਾਸ਼ਾਜਨਕ
ashamed,0.0,-0.9,ਸ਼ਰਮਸਾਰ
declining,0.0,-0.9,ਗਿਰਾਵਟ
plot,0.0,-0.9,ਪਲਾਟ
dreadfulness,0.0,-0.9,ਡਰਾਉਣੀ
fallout,0.0,-0.9,ਲੜਾਈ ਕਰਨਾ
improper,0.0,-0.9,ਗਲਤ
skeptical,0.0,-0.9,ਸ਼ੱਕੀ
daunt,0.0,-0.9,ਹੌਂਸਲਾ
affront,0.0,-0.9,ਸਾਹਮਣਾ
bewildered,0.0,-0.9,ਹੈਰਾਨ
distains,0.0,-0.9,ਦੂਰ ਕਰਦਾ ਹੈ
smelled,0.0,-0.9,ਮਹਿਕ
flirt,0.0,-0.9,ਫਲਰਟ
boggle,0.0,-0.9,ਬੋਗਲ
hysteria,0.0,-0.9,ਪਾਚਕ
worsen,0.0,-0.9,ਬਦਤਰ
screech,0.0,-0.9,ਚੀਕ
orphan,0.0,-0.9,ਅਨਾਥ
counter-productive,0.0,-0.9,ਵਿਰੋਧੀ-ਲਾਭਕਾਰੀ
irksome,0.0,-0.9,ਬੇਤੁਕੀ
complains,0.0,-0.9,ਸ਼ਿਕਾਇਤਾਂ
acrimony,0.0,-0.9,ਪ੍ਰਵਿਰਤੀ
disintegrated,0.0,-0.9,ਖੰਡਿਤ
life-threatening,0.0,-0.9,ਜਾਨਲੇਵਾ
satirize,0.0,-0.9,ਵਿਅੰਗ ਕਰੋ
unstable,0.0,-0.9,ਅਸਥਿਰ
berate,0.0,-0.9,ਸਲਾਹ
rotten,0.0,-0.9,ਗੰਦੀ
declaim,0.0,-0.9,ਘੋਸ਼ਣਾ
illusions,0.0,-0.9,ਭਰਮ
kill,0.0,-0.9,ਮਾਰੋ
rantingly,0.0,-0.9,ਕਾਹਲੀ ਨਾਲ
hopelessly,0.0,-0.9,ਉਮੀਦ ਨਾਲ
dissuasive,0.0,-0.9,ਅਸੰਤੁਸ਼ਟ
berserk,0.0,-0.9,ਬੇਰਸਕ
snags,0.0,-0.9,ਚੁਟਕੀ
self-defeating,0.0,-0.9,ਆਪਣੇ ਆਪ ਨੂੰ ਹਰਾਉਣ
horrendous,0.0,-0.9,ਭਿਆਨਕ
onslaught,0.0,-0.9,ਹਮਲੇ
broken,0.0,-0.9,ਟੁੱਟਿਆ
thankless,0.0,-0.9,ਧੰਨਵਾਦ ਰਹਿਤ
imprecisely,0.0,-0.9,ਗਲਤ
bully,0.0,-0.9,ਧੱਕੇਸ਼ਾਹੀ
god-awful,0.0,-0.9,ਰੱਬ-ਭਿਆਨਕ
disaffirm,0.0,-0.9,ਅਸਫਲ
crappy,0.0,-0.9,ਕਰੈਪ
splitting,0.0,-0.9,ਫੁੱਟਣਾ
unconvincingly,0.0,-0.9,ਬਿਨਾਂ ਸੋਚੇ ਸਮਝੇ
animosity,0.0,-0.9,ਵੈਰ
inconsistency,0.0,-0.9,ਅਸੰਗਤਤਾ
jagged,0.0,-0.9,ਜੱਗੇ
mundane,0.0,-0.9,ਦੁਨਿਆਵੀ
inanely,0.0,-0.9,ਬੇਕਾਰ
broken-hearted,0.0,-0.9,ਟੁੱਟੇ ਦਿਲ ਵਾਲਾ
immorality,0.0,-0.9,ਅਨੈਤਿਕਤਾ
irritation,0.0,-0.9,ਜਲਣ
oppressive,0.0,-0.9,ਦਮਨਕਾਰੀ
overrun,0.0,-0.9,ਵੱਧ ਗਿਆ
ironic,0.0,-0.9,ਵਿਅੰਗਾਤਮਕ
torturing,0.0,-0.9,ਤਸ਼ੱਦਦ
stupified,0.0,-0.9,ਮੂਰਖ
moan,0.0,-0.9,ਕੁਰਲਾਉਣਾ
selfishness,0.0,-0.9,ਸੁਆਰਥ
drawbacks,0.0,-0.9,ਕਮੀਆਂ
prejudge,0.0,-0.9,ਪੱਖਪਾਤ
staid,0.0,-0.9,ਖੜੇ
blasphemy,0.0,-0.9,ਕੁਫ਼ਰ
stink,0.0,-0.9,ਬਦਬੂ
ache,0.0,-0.9,ਦਰਦ
sneeringly,0.0,-0.9,ਚੁਟਕਲੇ
blunt,0.0,-0.9,ਕੂੜ
forlorn,0.0,-0.9,ਅਨੌਖਾ
jittery,0.0,-0.9,ਖਿੰਡਾ
dissatisfy,0.0,-0.9,ਅਸੰਤੁਸ਼ਟ
melodramatically,0.0,-0.9,ਸੁਰੀਲੇ
vehement,0.0,-0.9,ਜ਼ੋਰ ਨਾਲ
inaccurately,0.0,-0.9,ਗਲਤ
slooow,0.0,-0.9,ਸਲੋਓ
temerity,0.0,-0.9,temerity
irrelevant,0.0,-0.9,ਅਸਪਸ਼ਟ
deceptive,0.0,-0.9,ਧੋਖੇਬਾਜ਼
heretic,0.0,-0.9,ਵਿਵੇਕਸ਼ੀਲ
disingenuously,0.0,-0.9,ਛੂਤ ਨਾਲ
ineffectually,0.0,-0.9,ਬੇਅਸਰ
impetuously,0.0,-0.9,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
insecurity,0.0,-0.9,ਅਸੁਰੱਖਿਆ
irritable,0.0,-0.9,ਚਿੜਚਿੜਾ
defame,0.0,-0.9,ਬਦਨਾਮੀ
discredit,0.0,-0.9,ਬਦਨਾਮ
furiously,0.0,-0.9,ਗੁੱਸੇ ਨਾਲ
inhibition,0.0,-0.9,ਰੋਕ
precarious,0.0,-0.9,ਖਤਰਨਾਕ
disrespectablity,0.0,-0.9,ਨਿਰਾਦਰ
scandals,0.0,-0.9,ਘੁਟਾਲੇ
difficulty,0.0,-0.9,ਮੁਸ਼ਕਲ
manic,0.0,-0.9,ਪਾਗਲ
chastise,0.0,-0.9,ਸਜਾ
lonely,0.0,-0.9,ਇਕੱਲਾ
crack,0.0,-0.9,ਚੀਰ
jobless,0.0,-0.9,ਬੇਰੁਜ਼ਗਾਰ
indiscriminately,0.0,-0.9,ਅੰਨ੍ਹੇਵਾਹ
obnoxious,0.0,-0.9,ਅਪਮਾਨਜਨਕ
jeopardize,0.0,-0.9,ਖ਼ਤਰਾ
oppositions,0.0,-0.9,ਵਿਰੋਧ
compulsion,0.0,-0.9,ਮਜਬੂਰੀ
debatable,0.0,-0.9,ਬਹਿਸਯੋਗ
procrastination,0.0,-0.9,inationਿੱਲ
temptation,0.0,-0.9,ਪਰਤਾਵੇ
opposition,0.0,-0.9,ਵਿਰੋਧ
loath,0.0,-0.9,ਨਫ਼ਰਤ
rumbling,0.0,-0.9,ਧੱਕਾ
scare,0.0,-0.9,ਡਰਾਉਣਾ
famished,0.0,-0.9,ਭੁੱਖੇ
miscalculation,0.0,-0.9,ਗਲਤ ਹਿਸਾਬ
timid,0.0,-0.9,ਡਰਾਉਣਾ
infringe,0.0,-0.9,ਉਲੰਘਣਾ
flickers,0.0,-0.9,ਫਲਿੱਕਰ
unfavorable,0.0,-0.9,ਨਾਕਾਰਾਤਮਕ
relentlessness,0.0,-0.9,ਨਿਰਬਲਤਾ
fastidious,0.0,-0.9,ਕਠੋਰ
disloyalty,0.0,-0.9,ਬੇਵਫਾਈ
wreck,0.0,-0.9,ਬਰਬਾਦ
peevish,0.0,-0.9,ਪੀਵੀਸ਼
ineloquently,0.0,-0.9,ਅਣਇੱਛਤ
enfeeble,0.0,-0.9,ਅਪਾਹਜ
anomalous,0.0,-0.9,ਵਿਕਾਰ
grudges,0.0,-0.9,ਸ਼ਿਕਾਇਤਾਂ
impatience,0.0,-0.9,ਬੇਚੈਨੀ
menace,0.0,-0.9,ਧਮਕੀ
screw-up,0.0,-0.9,ਬਿਗੜ ਗਯਾ
boisterous,0.0,-0.9,ਹੰਕਾਰੀ
sloth,0.0,-0.9,ਸੁਸਤ
dejectedly,0.0,-0.9,ਉਜਾੜੇ
frost,0.0,-0.9,ਠੰਡ
apocalypse,0.0,-0.9,ਸਰਬੋਤਮ
leaking,0.0,-0.9,ਲੀਕ
zaps,0.0,-0.9,ਜ਼ੈਪਸ
outrageous,0.0,-0.9,ਅਪਰਾਧੀ
sickeningly,0.0,-0.9,ਬਿਮਾਰੀ ਨਾਲ
stinks,0.0,-0.9,ਬਦਬੂ
self-humiliation,0.0,-0.9,ਸਵੈ-ਅਪਮਾਨ
mawkishness,0.0,-0.9,ਚਾਪਲੂਸ
disappoint,0.0,-0.9,ਨਿਰਾਸ਼
awful,0.0,-0.9,ਭਿਆਨਕ
pathetic,0.0,-0.9,ਤਰਸਯੋਗ
horrifying,0.0,-0.9,ਭਿਆਨਕ
bs,0.0,-0.9,ਬੀ.ਐੱਸ
irredeemably,0.0,-0.9,irredeemably
contradict,0.0,-0.9,ਖੰਡਨ
sketchy,0.0,-0.9,ਚਿੱਤਰਕਾਰੀ
quarrellously,0.0,-0.9,ਝਗੜੇ ਨਾਲ
loner,0.0,-0.9,ਇਕੱਲਾ
plunderer,0.0,-0.9,ਲੁੱਟਣ ਵਾਲਾ
tin-y,0.0,-0.9,ਟਿਨ-ਵਾਈ
illegitimate,0.0,-0.9,ਨਾਜਾਇਜ਼
nuisance,0.0,-0.9,ਪਰੇਸ਼ਾਨੀ
macabre,0.0,-0.9,ਮੈਕਬਰੇ
hothouse,0.0,-0.9,ਹਾਥਹਾouseਸ
bogus,0.0,-0.9,ਜਾਅਲੀ
erratic,0.0,-0.9,ਗ਼ਲਤ
mistakenly,0.0,-0.9,ਗਲਤੀ ਨਾਲ
sacrificed,0.0,-0.9,ਕੁਰਬਾਨੀ
maliciousness,0.0,-0.9,ਖਰਾਬ
desiccated,0.0,-0.9,ਉਜਾੜਿਆ
ultra-hardline,0.0,-0.9,ਅਤਿ-ਕਤਾਰ
scolding,0.0,-0.9,ਡਰਾਉਣੀ
mortify,0.0,-0.9,ਮੋਰਟੀਫਾਈ
ruthless,0.0,-0.9,ਬੇਰਹਿਮ
whores,0.0,-0.9,ਵੇਸ਼ਵਾ
vain,0.0,-0.9,ਸਿਰਫ
ill-natured,0.0,-0.9,ਕੁਦਰਤ ਵਾਲਾ
snub,0.0,-0.9,ਸਨੱਬ
indiscreet,0.0,-0.9,ਬੇਵਕੂਫ
apprehensions,0.0,-0.9,ਚਿੰਤਾ
flabbergasted,0.0,-0.9,ਭੜਕਿਆ
disgusting,0.0,-0.9,ਘਿਣਾਉਣੀ
harm,0.0,-0.9,ਨੁਕਸਾਨ
incomprehension,0.0,-0.9,ਸਮਝ
grief,0.0,-0.9,ਸੋਗ
inflationary,0.0,-0.9,ਮਹਿੰਗਾਈ
fragile,0.0,-0.9,ਕਮਜ਼ੋਰ
stereotypically,0.0,-0.9,ਅੜਿੱਕੇ
degenerate,0.0,-0.9,ਪਤਿਤ
disagreeably,0.0,-0.9,ਅਸਹਿਮਤ
obscures,0.0,-0.9,ਅਸਪਸ਼ਟ
transgress,0.0,-0.9,ਅਪਰਾਧ
denying,0.0,-0.9,ਇਨਕਾਰ
excuses,0.0,-0.9,ਬਹਾਨਾ
cravenly,0.0,-0.9,ਛਲ ਨਾਲ
rivalry,0.0,-0.9,ਦੁਸ਼ਮਣੀ
proprietary,0.0,-0.9,ਮਲਕੀਅਤ
impious,0.0,-0.9,ਅਪਵਿੱਤ੍ਰ
breakup,0.0,-0.9,ਰਿਸ਼ਤਾ ਤੋੜਨਾ
vibrated,0.0,-0.9,ਵਾਈਬ੍ਰੇਟਡ
complaint,0.0,-0.9,ਸ਼ਿਕਾਇਤ
monotonous,0.0,-0.9,ਇਕਸਾਰ
wobbles,0.0,-0.9,ਕੰਬਦੇ
diffidence,0.0,-0.9,ਅੰਤਰ
hells,0.0,-0.9,hells
prideful,0.0,-0.9,ਹੰਕਾਰੀ
pretentiously,0.0,-0.9,ਦਿਖਾਵਾ ਨਾਲ
explosive,0.0,-0.9,ਵਿਸਫੋਟਕ
election-rigger,0.0,-0.9,ਚੋਣ ਦੇ ਕੰਮ
enjoin,0.0,-0.9,ਹੁਕਮ ਦੇਣਾ
incompatibility,0.0,-0.9,ਅਸੰਗਤਤਾ
refuse,0.0,-0.9,ਇਨਕਾਰ
unnerving,0.0,-0.9,ਬੇਖਬਰ
sporadic,0.0,-0.9,ਚੁਗਦਾ
irony,0.0,-0.9,ਵਿਅੰਗਾਤਮਕ
fall,0.0,-0.9,ਡਿੱਗਣਾ
banishment,0.0,-0.9,ਦੇਸ਼ ਨਿਕਾਲਾ
refusing,0.0,-0.9,ਇਨਕਾਰ ਕਰ ਰਿਹਾ ਹੈ
disobedience,0.0,-0.9,ਅਣਆਗਿਆਕਾਰੀ
stupor,0.0,-0.9,ਬੇਵਕੂਫ
hater,0.0,-0.9,ਨਫ਼ਰਤ
impenitent,0.0,-0.9,ਅਭੇਦ
retarded,0.0,-0.9,ਤੇਕਮਜ਼ੋਰ
sillily,0.0,-0.9,ਚੁੱਪ
outburst,0.0,-0.9,ਰੋਸ
mysteriously,0.0,-0.9,ਰਹੱਸਮਈ .ੰਗ ਨਾਲ
offence,0.0,-0.9,ਅਪਰਾਧ
comical,0.0,-0.9,ਹਾਸਾਤਮਕ
gullible,0.0,-0.9,ਧੋਖਾ
omission,0.0,-0.9,ਛੱਡਣਾ
enemies,0.0,-0.9,ਦੁਸ਼ਮਣ
racism,0.0,-0.9,ਨਸਲਵਾਦ
refutation,0.0,-0.9,ਖੰਡਨ
draining,0.0,-0.9,ਡਰੇਨਿੰਗ
officious,0.0,-0.9,ਕਾਰਜਕਾਰੀ
sidetrack,0.0,-0.9,ਸਾਈਡਟ੍ਰੈਕ
harassment,0.0,-0.9,ਪ੍ਰੇਸ਼ਾਨੀ
stress,0.0,-0.9,ਤਣਾਅ
troubled,0.0,-0.9,ਪਰੇਸ਼ਾਨ
imprecate,0.0,-0.9,ਬੇਵਕੂਫ
guile,0.0,-0.9,ਧੋਖਾ
viciously,0.0,-0.9,ਦੁਸ਼ਟਤਾ ਨਾਲ
uncompetitive,0.0,-0.9,ਬਿਨਾਂ ਮੁਕਾਬਲਾ
unsafe,0.0,-0.9,ਅਸੁਰੱਖਿਅਤ
deficiencies,0.0,-0.9,ਕਮੀਆਂ
improperly,0.0,-0.9,ਗ਼ਲਤ
injurious,0.0,-0.9,ਨੁਕਸਾਨਦੇਹ
desolately,0.0,-0.9,ਉਜਾੜ ਕੇ
impossibly,0.0,-0.9,ਅਸੰਭਵ
leakage,0.0,-0.9,ਲੀਕ ਹੋਣਾ
oppression,0.0,-0.9,ਜ਼ੁਲਮ
dissocial,0.0,-0.9,ਭਿੰਨ
tamper,0.0,-0.9,ਛੇੜਛਾੜ
rhapsodize,0.0,-0.9,rpododize
impropriety,0.0,-0.9,ਅਣਉਚਿਤ
buggy,0.0,-0.9,ਬੱਗੀ
controversial,0.0,-0.9,ਵਿਵਾਦਪੂਰਨ
pertinacious,0.0,-0.9,ਸੰਜੀਦਾ
grieving,0.0,-0.9,ਸੋਗ
devastate,0.0,-0.9,ਤਬਾਹੀ
diatribes,0.0,-0.9,diatribes
bastards,0.0,-0.9,ਹਿਰਦੇ
condemnable,0.0,-0.9,ਨਿੰਦਣਯੋਗ
disorderly,0.0,-0.9,ਗੜਬੜ
undefined,0.0,-0.9,ਪਰਿਭਾਸ਼ਤ
wrongly,0.0,-0.9,ਗਲਤ
blasted,0.0,-0.9,ਧਮਾਕੇ ਹੋਏ
reprovingly,0.0,-0.9,ਤਾੜਨਾ
starve,0.0,-0.9,ਭੁੱਖਾ
uncollectible,0.0,-0.9,ਅਣਚਾਹੇ
dogmatic,0.0,-0.9,ਕਠੋਰ
trauma,0.0,-0.9,ਸਦਮਾ
suspicions,0.0,-0.9,ਸ਼ੱਕ
implicate,0.0,-0.9,ਸ਼ਾਮਲ
overstated,0.0,-0.9,ਬਹੁਤ ਜ਼ਿਆਦਾ
perplexing,0.0,-0.9,ਹੈਰਾਨ
frail,0.0,-0.9,ਕਮਜ਼ੋਰ
nemesis,0.0,-0.9,nemesis
facetiously,0.0,-0.9,ਸੁਹਿਰਦਤਾ ਨਾਲ
bluring,0.0,-0.9,ਧੁੰਦਲਾ
dirtbags,0.0,-0.9,ਡੰਟਬੈਗਸ
incongruous,0.0,-0.9,inc incruruous
squeak,0.0,-0.9,ਸਕਿakਕ
boiling,0.0,-0.9,ਉਬਾਲ ਕੇ
dictatorial,0.0,-0.9,ਤਾਨਾਸ਼ਾਹੀ
rift,0.0,-0.9,ਪਾੜਾ
mistrustful,0.0,-0.9,ਬੇਵਿਸ਼ਵਾਸੀ
hell-bent,0.0,-0.9,ਨਰਕ-ਝੁਕਿਆ
flaking,0.0,-0.9,ਫਲੈਕਿੰਗ
asperse,0.0,-0.9,ਛਿੜਕਿਆ
goad,0.0,-0.9,ਬੱਕਰਾ
impasse,0.0,-0.9,ਮਰੇ ਅੰਤ
doubt,0.0,-0.9,ਸ਼ੱਕ
afflict,0.0,-0.9,ਦੁਖੀ
