Term,PosScore,NegScore,Malayalam
cliched,0.0,-0.9,ക്ലിക്കുചെയ്‌തു
scarce,0.0,-0.9,വിരളമാണ്
unusably,0.0,-0.9,അസാധാരണമായി
lure,0.0,-0.9,ആകർഷിക്കുക
corrupt,0.0,-0.9,അഴിമതി
dauntingly,0.0,-0.9,ഭയാനകമായി
crummy,0.0,-0.9,നുറുക്ക്
wayward,0.0,-0.9,വഴിപിഴച്ച
negligence,0.0,-0.9,അശ്രദ്ധ
vociferously,0.0,-0.9,ഉച്ചത്തിൽ
slaughtered,0.0,-0.9,അറുത്തു
complaining,0.0,-0.9,പരാതിപ്പെടുന്നു
indulge,0.0,-0.9,മുഴുകുക
spurious,0.0,-0.9,വ്യാജം
missed,0.0,-0.9,നഷ്‌ടമായി
knave,0.0,-0.9,knave
tenderness,0.0,-0.9,ആർദ്രത
wariness,0.0,-0.9,യുദ്ധം
villianous,0.0,-0.9,വില്ലിയാനസ്
odor,0.0,-0.9,ദുർഗന്ധം
stagnation,0.0,-0.9,സ്തംഭനാവസ്ഥ
asinininity,0.0,-0.9,asinininity
demon,0.0,-0.9,പിശാച്
caustically,0.0,-0.9,കാസ്റ്റിക്കലായി
disinclined,0.0,-0.9,വിച്ഛേദിച്ചു
facetious,0.0,-0.9,മുഖഭാവം
fiend,0.0,-0.9,കള്ളൻ
galling,0.0,-0.9,പിറുപിറുക്കുന്നു
havoc,0.0,-0.9,ബി. ടി
nefarious,0.0,-0.9,നികൃഷ്ടം
grumpiest,0.0,-0.9,മുഷിഞ്ഞ
insubstantially,0.0,-0.9,സംശയാസ്പദമായി
blurred,0.0,-0.9,മങ്ങിയത്
aching,0.0,-0.9,വേദന
losses,0.0,-0.9,നഷ്ടം
cussed,0.0,-0.9,cussed
diss,0.0,-0.9,ഡിസ്
cloudy,0.0,-0.9,തെളിഞ്ഞ കാലാവസ്ഥ
horrific,0.0,-0.9,ഭയാനകം
raging,0.0,-0.9,റാഗിംഗ്
bewilder,0.0,-0.9,പരിഭ്രാന്തരാകുക
hates,0.0,-0.9,വെറുക്കുന്നു
vexation,0.0,-0.9,വിഷമം
jerky,0.0,-0.9,ഞെട്ടൽ
irascible,0.0,-0.9,ഒഴിവാക്കാനാവില്ല
deplorably,0.0,-0.9,നിന്ദ്യമായി
evils,0.0,-0.9,തിന്മകൾ
setbacks,0.0,-0.9,തിരിച്ചടികൾ
mischief,0.0,-0.9,ദോഷത്തിന്റെ
reprehensible,0.0,-0.9,അപലപനീയമാണ്
susceptible,0.0,-0.9,വരാൻ സാധ്യതയുള്ള
itchy,0.0,-0.9,ചൊറിച്ചിൽ
fuck,0.0,-0.9,ഊമ്പി
hassled,0.0,-0.9,ശല്യപ്പെടുത്തി
lack,0.0,-0.9,അഭാവം
apathetic,0.0,-0.9,നിസ്സംഗത
overpower,0.0,-0.9,അമിതശക്തി
backache,0.0,-0.9,നടുവേദന
disruption,0.0,-0.9,തടസ്സം
harpy,0.0,-0.9,ഹാർപി
misunderstandings,0.0,-0.9,തെറ്റിദ്ധാരണകൾ
misbecome,0.0,-0.9,തെറ്റായ വരുമാനം
misconception,0.0,-0.9,തെറ്റിദ്ധാരണ
overblown,0.0,-0.9,ഓവർബ്ലോൺ
symptom,0.0,-0.9,ലക്ഷണം
trashy,0.0,-0.9,ചവറ്റുകുട്ട
graceless,0.0,-0.9,കൃപയില്ലാത്ത
obstruct,0.0,-0.9,തടസ്സപ്പെടുത്തുക
straggler,0.0,-0.9,സ്ട്രാഗ്ലർ
dismally,0.0,-0.9,മോശമായി
bomb,0.0,-0.9,ബോംബ്
cranky,0.0,-0.9,ക്രാങ്കി
lambaste,0.0,-0.9,ലാംബാസ്റ്റ്
inane,0.0,-0.9,inane
suck,0.0,-0.9,നുകരുക
absurdness,0.0,-0.9,അസംബന്ധം
headaches,0.0,-0.9,തലവേദന
confounding,0.0,-0.9,ആശയക്കുഴപ്പത്തിലാക്കുന്നു
pigs,0.0,-0.9,പന്നികൾ
offensiveness,0.0,-0.9,കുറ്റകരമായത്
evade,0.0,-0.9,ഒഴിവാക്കുക
lesser-known,0.0,-0.9,കുറച്ച് അറിയപ്പെടുന്ന
infections,0.0,-0.9,അണുബാധ
stammer,0.0,-0.9,ഉത്ഭവിക്കുന്നു
insulting,0.0,-0.9,അപമാനിക്കൽ
victimize,0.0,-0.9,ഇരയാക്കുക
incompatible,0.0,-0.9,പൊരുത്തപ്പെടുന്നില്ല
derisive,0.0,-0.9,പരിഹാസ്യമായത്
thoughtlessly,0.0,-0.9,ചിന്താശൂന്യമായി
curses,0.0,-0.9,മൽസരങ്ങൾ
deadly,0.0,-0.9,മാരകമായ
drunkard,0.0,-0.9,മദ്യപൻ
inadverent,0.0,-0.9,inadverent
paradoxical,0.0,-0.9,വിരോധാഭാസം
suicide,0.0,-0.9,ആത്മഹത്യ
downheartedly,0.0,-0.9,താഴേക്കിറങ്ങി
discouragingly,0.0,-0.9,നിരുത്സാഹപ്പെടുത്തുന്നു
testy,0.0,-0.9,പരിശോധനകൾ
sap,0.0,-0.9,സ്രവം
unreliability,0.0,-0.9,വിശ്വാസ്യതയില്ലായ്മ
mislike,0.0,-0.9,അനിഷ്ടം
incapable,0.0,-0.9,അശക്തമായ
paranoia,0.0,-0.9,ഭ്രാന്തൻ
perilous,0.0,-0.9,അപകടകരമാണ്
guilt,0.0,-0.9,കുറ്റബോധം
subservience,0.0,-0.9,വിധേയത്വം
unjustified,0.0,-0.9,നീതീകരിക്കപ്പെടാത്ത
scrambling,0.0,-0.9,ചുരണ്ടൽ
belie,0.0,-0.9,വിശ്വസിക്കുക
mar,0.0,-0.9,കടൽ
sinking,0.0,-0.9,മുങ്ങുന്നു
contagious,0.0,-0.9,സാംക്രമികം
craps,0.0,-0.9,ക്രാപ്പുകൾ
overbalance,0.0,-0.9,അമിത ബാലൻസ്
uncivilized,0.0,-0.9,അനിശ്ചിതത്വം
wilt,0.0,-0.9,വേണം
headache,0.0,-0.9,തലവേദന
traumatize,0.0,-0.9,ആഘാതം
worse,0.0,-0.9,മോശമാണ്
disturbingly,0.0,-0.9,അസ്വസ്ഥത
disfavor,0.0,-0.9,വെറുപ്പ്
deteriorating,0.0,-0.9,വഷളാകുന്നു
regretted,0.0,-0.9,ഖേദിക്കുന്നു
disobedient,0.0,-0.9,അനുസരണക്കേട്
dings,0.0,-0.9,ഡിംഗ്സ്
inapt,0.0,-0.9,നിഷ്ക്രിയം
snag,0.0,-0.9,ലഘുഭക്ഷണം
surrender,0.0,-0.9,കീഴടങ്ങുക
illicit,0.0,-0.9,നിയമവിരുദ്ധം
obtuse,0.0,-0.9,obtuse
defiantly,0.0,-0.9,ധിക്കാരപൂർവ്വം
flawed,0.0,-0.9,വികലമായ
falsely,0.0,-0.9,തെറ്റായി
infirm,0.0,-0.9,ബലഹീനത
persecute,0.0,-0.9,ഉപദ്രവിക്കുക
cataclysmic,0.0,-0.9,മഹാദുരന്തം
stubbornness,0.0,-0.9,ധാർഷ്ട്യം
castrated,0.0,-0.9,കാസ്‌ട്രേറ്റഡ്
bleeds,0.0,-0.9,രക്തസ്രാവം
stodgy,0.0,-0.9,stodgy
absentee,0.0,-0.9,ഹാജരാകാത്തയാൾ
slave,0.0,-0.9,അടിമ
deficient,0.0,-0.9,കുറവ്
meddlesome,0.0,-0.9,ഇടനിലക്കാരൻ
inundate,0.0,-0.9,വെള്ളപ്പൊക്കത്തിൽ
cramping,0.0,-0.9,മലബന്ധം
loathe,0.0,-0.9,വെറുപ്പ്
despotic,0.0,-0.9,സ്വേച്ഛാധിപതി
dick,0.0,-0.9,ഡിക്ക്
insupportable,0.0,-0.9,പിന്തുണയ്‌ക്കാനാവില്ല
straining,0.0,-0.9,ബുദ്ധിമുട്ട്
defiance,0.0,-0.9,ധിക്കാരം
bombastic,0.0,-0.9,ബോംബാസ്റ്റിക്
confusion,0.0,-0.9,ആശയക്കുഴപ്പം
disagreement,0.0,-0.9,വിയോജിപ്പ്
pretence,0.0,-0.9,നടിക്കുക
criticisms,0.0,-0.9,വിമർശനങ്ങൾ
concede,0.0,-0.9,ഗ്രാന്റ്
accusations,0.0,-0.9,ആരോപണങ്ങൾ
lackey,0.0,-0.9,ലക്കി
stricken,0.0,-0.9,ബാധിച്ചു
unfamiliar,0.0,-0.9,അപരിചിതമായ
sceptical,0.0,-0.9,സംശയം
chastisement,0.0,-0.9,ശിക്ഷ
choke,0.0,-0.9,വീര്പ്പുമുട്ടുക
cruelties,0.0,-0.9,ക്രൂരതകൾ
renounce,0.0,-0.9,ഉപേക്ഷിക്കുക
stolen,0.0,-0.9,മോഷ്ടിച്ചു
unipolar,0.0,-0.9,ഏകധ്രുവം
spitefully,0.0,-0.9,വെറുപ്പോടെ
humiliation,0.0,-0.9,അപമാനം
die,0.0,-0.9,ദി
revenge,0.0,-0.9,പ്രതികാരം
underlings,0.0,-0.9,അടിവസ്ത്രങ്ങൾ
reactionary,0.0,-0.9,പിന്തിരിപ്പൻ
hurted,0.0,-0.9,വേദനിപ്പിച്ചു
deprave,0.0,-0.9,വഷളാക്കുക
heartless,0.0,-0.9,ഹൃദയമില്ലാത്തവർ
horrify,0.0,-0.9,ഭയപ്പെടുത്തുക
contempt,0.0,-0.9,അവഹേളനം
rhetorical,0.0,-0.9,വാചാടോപം
crook,0.0,-0.9,വക്രത
less-developed,0.0,-0.9,വികസനം കുറവാണ്
brutish,0.0,-0.9,ക്രൂരൻ
reprehensive,0.0,-0.9,ശാസനയോടെ
inflammation,0.0,-0.9,വീക്കം
relentless,0.0,-0.9,നിരന്തരമായ
corrupted,0.0,-0.9,കേടായി
forlornly,0.0,-0.9,ഏകാന്തത
contortions,0.0,-0.9,രൂപങ്ങൾ
loathsomely,0.0,-0.9,വെറുപ്പ്
pitiless,0.0,-0.9,ദയനീയമാണ്
disapprove,0.0,-0.9,നിരസിക്കുക
bastard,0.0,-0.9,തന്തയില്ലാത്തവൻ
ineffectiveness,0.0,-0.9,കാര്യക്ഷമതയില്ലായ്മ
strife,0.0,-0.9,കലഹം
chronic,0.0,-0.9,വിട്ടുമാറാത്ത
unthinkably,0.0,-0.9,അചിന്തനീയമായി
harass,0.0,-0.9,ഉപദ്രവിക്കുക
taint,0.0,-0.9,കളങ്കം
haggle,0.0,-0.9,തടസ്സപ്പെടുത്തുക
mistaken,0.0,-0.9,തെറ്റി
denigrate,0.0,-0.9,തരംതാഴ്ത്തുക
irresolute,0.0,-0.9,പരിഹരിക്കാനാവാത്ത
sinister,0.0,-0.9,ദുഷിച്ച
clamor,0.0,-0.9,ആരവം
fake,0.0,-0.9,വ്യാജ
imaginary,0.0,-0.9,സാങ്കൽപ്പികം
cliche,0.0,-0.9,ക്ലിക്കുചെയ്യുക
insubordinate,0.0,-0.9,അനുസരണക്കേട്
despicable,0.0,-0.9,നിന്ദ്യമായ
fainthearted,0.0,-0.9,ലോല ഹൃദയനായ
refute,0.0,-0.9,നിരസിക്കുക
slower,0.0,-0.9,പതുക്കെ പോകൂ
deceivers,0.0,-0.9,വഞ്ചകർ
nagging,0.0,-0.9,വിഷമിക്കുന്നു
solemn,0.0,-0.9,ഗ le രവമുള്ള
fiendish,0.0,-0.9,ഭ്രാന്തൻ
haphazard,0.0,-0.9,അപകടം
truant,0.0,-0.9,സത്യസന്ധൻ
greed,0.0,-0.9,അത്യാഗ്രഹം
unfinished,0.0,-0.9,പൂർത്തിയാകാത്ത
slow-moving,0.0,-0.9,മന്ദഗതിയിലുള്ള ചലനം
despondency,0.0,-0.9,നിരാശ
mischievously,0.0,-0.9,നികൃഷ്ടമായി
plague,0.0,-0.9,പ്ലേഗ്
cackle,0.0,-0.9,cackle
inhumane,0.0,-0.9,മനുഷ്യത്വരഹിതം
fumble,0.0,-0.9,ഇടറുക
cataclysmically,0.0,-0.9,വിപത്ത്
disdain,0.0,-0.9,പുച്ഛിക്കുക
overstate,0.0,-0.9,ഓവർസ്റ്റേറ്റ്
odder,0.0,-0.9,ഒട്ടർ
inexorably,0.0,-0.9,ഒഴിച്ചുകൂടാനാവാത്തവിധം
rile,0.0,-0.9,രാജ്യങ്ങൾ
mirage,0.0,-0.9,മരീചിക
longingly,0.0,-0.9,ദീർഘനാളായി
hedge,0.0,-0.9,ഹെഡ്ജ്
precipitate,0.0,-0.9,വർഷപാതം
scarily,0.0,-0.9,ഭയാനകമായി
uproariously,0.0,-0.9,കോലാഹലത്തോടെ
blurry,0.0,-0.9,മങ്ങിയത്
capriciously,0.0,-0.9,കാപ്രിസിയായി
messy,0.0,-0.9,കുഴപ്പമുണ്ട്
unilateralism,0.0,-0.9,ഏകപക്ഷീയത
immovable,0.0,-0.9,സ്ഥാവര
roadblocks,0.0,-0.9,റോഡ് തടസ്സങ്ങൾ
somber,0.0,-0.9,ശാന്തൻ
teasingly,0.0,-0.9,കളിയാക്കുന്നു
upsetting,0.0,-0.9,അസ്വസ്ഥത
irked,0.0,-0.9,irked
restriction,0.0,-0.9,നിയന്ത്രണവുമായി
inexperience,0.0,-0.9,അനുഭവപരിചയം
breaking,0.0,-0.9,തകർക്കുന്നു
illogically,0.0,-0.9,യുക്തിരഹിതമായി
infraction,0.0,-0.9,കുറ്റമായാണ്
flaws,0.0,-0.9,കുറവുകൾ
annihilation,0.0,-0.9,ഉന്മൂലനം
emptiness,0.0,-0.9,ശൂന്യത
nauseate,0.0,-0.9,ഓക്കാനം
alarmed,0.0,-0.9,പരിഭ്രാന്തരായി
contamination,0.0,-0.9,മലിനീകരണം
disrespect,0.0,-0.9,അനാദരവ്
problems,0.0,-0.9,പ്രശ്നങ്ങൾ
punishable,0.0,-0.9,ശിക്ഷാർഹമാണ്
unfaithfully,0.0,-0.9,അവിശ്വസ്തതയോടെ
frazzled,0.0,-0.9,frazzled
juddering,0.0,-0.9,വിഭജിക്കുന്നു
emasculate,0.0,-0.9,emasulate
fracture,0.0,-0.9,ഒടിവ്
bleed,0.0,-0.9,രക്തസ്രാവം
horrified,0.0,-0.9,പരിഭ്രാന്തരായി
insensitively,0.0,-0.9,വിവേകമില്ലാതെ
suspicion,0.0,-0.9,സംശയം
contend,0.0,-0.9,തർക്കിക്കുക
pain,0.0,-0.9,വേദന
rants,0.0,-0.9,ശൈലി
dishonestly,0.0,-0.9,സത്യസന്ധതയില്ലാതെ
ignore,0.0,-0.9,അവഗണിക്കുക
tense,0.0,-0.9,പിരിമുറുക്കം
dissatisfying,0.0,-0.9,അസംതൃപ്തി
uglier,0.0,-0.9,വൃത്തികെട്ട
crumble,0.0,-0.9,പൊടിക്കുക
apologist,0.0,-0.9,ക്ഷമാപണ വിദഗ്ധൻ
narrower,0.0,-0.9,ഇടുങ്ങിയത്
flabbergast,0.0,-0.9,flabbergast
slothful,0.0,-0.9,മടിയൻ
woe,0.0,-0.9,കഷ്ടം
inconsistencies,0.0,-0.9,പൊരുത്തക്കേടുകൾ
errant,0.0,-0.9,തെറ്റാണ്
rusts,0.0,-0.9,തുരുമ്പെടുക്കുന്നു
demonize,0.0,-0.9,പൈശാചികവൽക്കരിക്കുക
wheedle,0.0,-0.9,ചക്രം
distressing,0.0,-0.9,ദു ress ഖകരമാണ്
argumentative,0.0,-0.9,ആർഗ്യുമെന്റേഷൻ
blockage,0.0,-0.9,തടസ്സം
complaints,0.0,-0.9,പരാതികൾ
fatigued,0.0,-0.9,ക്ഷീണം
irking,0.0,-0.9,irking
kills,0.0,-0.9,കൊല്ലുന്നു
lambast,0.0,-0.9,ലാംബാസ്റ്റ്
ineloquent,0.0,-0.9,നിഷ്‌കളങ്കൻ
scary,0.0,-0.9,ഭീതിദമാണ്
groundless,0.0,-0.9,അടിസ്ഥാനരഹിതം
ignoble,0.0,-0.9,നിന്ദ്യമായ
sticky,0.0,-0.9,പശിമയുള്ള
aggression,0.0,-0.9,ആക്രമണം
deception,0.0,-0.9,വഞ്ചന
malaise,0.0,-0.9,അസ്വസ്ഥത
aimless,0.0,-0.9,ലക്ഷ്യമില്ലാത്ത
misapprehend,0.0,-0.9,തെറ്റായി മനസ്സിലാക്കുക
nervous,0.0,-0.9,നാഡീവ്യൂഹം
commonplace,0.0,-0.9,പൊതു സ്ഥലം
awfully,0.0,-0.9,ഭയങ്കര
bitchy,0.0,-0.9,ബിചി
tingling,0.0,-0.9,ഇക്കിളി
stubborn,0.0,-0.9,ധാർഷ്ട്യം
gawky,0.0,-0.9,തമാശ
dastardly,0.0,-0.9,അപകടകരമാണ്
propagandize,0.0,-0.9,പ്രചരിപ്പിക്കുക
contaminated,0.0,-0.9,മലിനമായ
shamelessly,0.0,-0.9,ലജ്ജയില്ലാതെ
scathingly,0.0,-0.9,കഠിനമായി
detracts,0.0,-0.9,വ്യതിചലിക്കുന്നു
discontented,0.0,-0.9,അസംതൃപ്തി
vile,0.0,-0.9,വില്ലകൾ
bloated,0.0,-0.9,വീർത്ത
worrying,0.0,-0.9,വിഷമിക്കുന്നു
devilment,0.0,-0.9,പിശാച്
sickening,0.0,-0.9,അസുഖം
smudge,0.0,-0.9,പുകവലിക്കുക
repression,0.0,-0.9,അടിച്ചമർത്തൽ
joke,0.0,-0.9,തമാശ
snagged,0.0,-0.9,ലഘുവായി
sully,0.0,-0.9,സുല്ലി
dearth,0.0,-0.9,ക്ഷാമം
hardhearted,0.0,-0.9,കഠിനഹൃദയമുള്ളവർ
rebuff,0.0,-0.9,ശാസിക്കുക
exhausted,0.0,-0.9,തീർന്നു
screwed,0.0,-0.9,സ്ക്രൂ ചെയ്തു
scum,0.0,-0.9,കുംഭകോണം
silly,0.0,-0.9,നിസാരമായ
decrepitude,0.0,-0.9,കുറവ്
steals,0.0,-0.9,മോഷ്ടിക്കുന്നു
lurking,0.0,-0.9,ഒളിച്ചിരിക്കുന്നു
collude,0.0,-0.9,കൂട്ടുക
botch,0.0,-0.9,ബോച്ച്
sunken,0.0,-0.9,മുങ്ങി
dispiritedly,0.0,-0.9,വിവേകപൂർവ്വം
gimmick,0.0,-0.9,ജിമ്മിക്ക്
helplessness,0.0,-0.9,നിസ്സഹായത
tedious,0.0,-0.9,മടുപ്പിക്കുന്ന
shambles,0.0,-0.9,ഷാമ്പിളുകൾ
deprecate,0.0,-0.9,ഒഴിവാക്കുക
smelly,0.0,-0.9,മണമുള്ള
illogical,0.0,-0.9,യുക്തിരഹിതം
stereotype,0.0,-0.9,സ്റ്റീരിയോടൈപ്പ്
wane,0.0,-0.9,ക്ഷയിക്കുന്നു
jeering,0.0,-0.9,പരിഹസിക്കുന്നു
dizzy,0.0,-0.9,തലകറക്കം
battering,0.0,-0.9,അടിക്കുന്നു
fails,0.0,-0.9,പരാജയപ്പെടുന്നു
bugs,0.0,-0.9,ബഗുകൾ
cry,0.0,-0.9,കരയുക
unwarranted,0.0,-0.9,അനാവശ്യമാണ്
overbearing,0.0,-0.9,അമിതഭാരം
riled,0.0,-0.9,riled
disagree,0.0,-0.9,വിയോജിക്കുന്നു
remorseful,0.0,-0.9,അനുതാപം
idiots,0.0,-0.9,വിഡ് ots ികൾ
scarier,0.0,-0.9,ഭയപ്പെടുത്തുന്ന
unsuccessful,0.0,-0.9,വിജയിച്ചില്ല
frenetic,0.0,-0.9,ഭ്രാന്തൻ
anti-proliferation,0.0,-0.9,വിരുദ്ധ വ്യാപനം
disasterous,0.0,-0.9,വിനാശകരമായ
adversarial,0.0,-0.9,എതിരാളി
expropriate,0.0,-0.9,ഉചിതമായത്
fright,0.0,-0.9,ഭയം
glum,0.0,-0.9,ഗ്ലം
mangling,0.0,-0.9,മാംഗ്ലിംഗ്
outraged,0.0,-0.9,പ്രകോപിതനായി
threesome,0.0,-0.9,ത്രിസോം
besmirch,0.0,-0.9,ബെസ്മിർച്ച്
unsuccessfully,0.0,-0.9,പരാജയപ്പെട്ടു
clique,0.0,-0.9,ക്ലിക്കുചെയ്യുക
snagging,0.0,-0.9,ലഘുഭക്ഷണം
smugly,0.0,-0.9,പുഞ്ചിരിയോടെ
unsettle,0.0,-0.9,അസ്വസ്ഥത
resurgent,0.0,-0.9,ഉയിർത്തെഴുന്നേൽപ്പ്
discriminate,0.0,-0.9,വിവേചനം കാണിക്കുക
disregard,0.0,-0.9,അവഗണിക്കുക
biases,0.0,-0.9,പക്ഷപാതം
scandalously,0.0,-0.9,അപകീർത്തികരമായി
unusually,0.0,-0.9,അസാധാരണമായി
slanderous,0.0,-0.9,അപവാദം
taboo,0.0,-0.9,വിലക്ക്
hypocrite,0.0,-0.9,കപടഭക്തൻ
unnerved,0.0,-0.9,പ്രശ്‌നരഹിതം
addict,0.0,-0.9,അടിമ
crueler,0.0,-0.9,ക്രൂലർ
fib,0.0,-0.9,നാരുകൾ
disaffect,0.0,-0.9,അസംതൃപ്തി
weed,0.0,-0.9,കള
condescension,0.0,-0.9,condescension
hopelessness,0.0,-0.9,നിരാശ
misguidance,0.0,-0.9,വഴിതെറ്റിക്കൽ
regressive,0.0,-0.9,പിന്തിരിപ്പൻ
unlamentably,0.0,-0.9,നിയമവിരുദ്ധമായി
