Term,PosScore,NegScore,Oriya
surrender,0.0,-0.9,ଆତ୍ମସମର୍ପଣ
illicit,0.0,-0.9,ଅବ icit ଧ |
obtuse,0.0,-0.9,obtuse
defiantly,0.0,-0.9,ନିନ୍ଦନୀୟ
flawed,0.0,-0.9,ତ୍ରୁଟିଯୁକ୍ତ
falsely,0.0,-0.9,ମିଥ୍ୟା
infirm,0.0,-0.9,ଦୁର୍ବଳ
persecute,0.0,-0.9,ତାଡ଼ନା
cataclysmic,0.0,-0.9,ସାଂଘାତିକ
stubbornness,0.0,-0.9,ଜିଦ୍ଖୋର
castrated,0.0,-0.9,କାଷ୍ଟ୍ରେଡ୍ |
bleeds,0.0,-0.9,ରକ୍ତସ୍ରାବ
stodgy,0.0,-0.9,stodgy
absentee,0.0,-0.9,ଅନୁପସ୍ଥିତ
slave,0.0,-0.9,ଦାସ
deficient,0.0,-0.9,ଅଭାବ
meddlesome,0.0,-0.9,meddlesome
inundate,0.0,-0.9,ବନ୍ୟା ପରିସ୍ଥିତି
cramping,0.0,-0.9,କ୍ରମ୍ପିଂ
loathe,0.0,-0.9,ଘୃଣା
despotic,0.0,-0.9,ଘୃଣ୍ୟ
dick,0.0,-0.9,ଡିକ୍
insupportable,0.0,-0.9,ଅସମର୍ଥ
straining,0.0,-0.9,ଷ୍ଟ୍ରାଇନ୍
defiance,0.0,-0.9,ଅବମାନନା
bombastic,0.0,-0.9,ବୋମାଷ୍ଟିକ୍ |
confusion,0.0,-0.9,ଦ୍ୱନ୍ଦ୍ୱ |
disagreement,0.0,-0.9,ମତଭେଦ
pretence,0.0,-0.9,ଛଳନା କର |
criticisms,0.0,-0.9,ସମାଲୋଚନା
concede,0.0,-0.9,ଅନୁଦାନ
accusations,0.0,-0.9,ଅଭିଯୋଗ
lackey,0.0,-0.9,ଅଭାବ |
stricken,0.0,-0.9,ଆଘାତ
unfamiliar,0.0,-0.9,ଅପରିଚିତ
sceptical,0.0,-0.9,ସନ୍ଦେହଜନକ |
chastisement,0.0,-0.9,ଦଣ୍ଡ
choke,0.0,-0.9,ଚକ୍କର
cruelties,0.0,-0.9,ନିଷ୍ଠୁରତା
renounce,0.0,-0.9,ତ୍ୟାଗ
stolen,0.0,-0.9,ଚୋରି
unipolar,0.0,-0.9,unipolar
spitefully,0.0,-0.9,ସତ୍ତ୍ୱେ
humiliation,0.0,-0.9,ଅପମାନ
die,0.0,-0.9,େଯମାେନ
revenge,0.0,-0.9,ପ୍ରତିଶୋଧ
underlings,0.0,-0.9,ଅଣ୍ଡରଲିଙ୍ଗ୍ |
reactionary,0.0,-0.9,ପ୍ରତିକ୍ରିୟାଶୀଳ
hurted,0.0,-0.9,ଆଘାତପ୍ରାପ୍ତ
deprave,0.0,-0.9,ଖରାପ
heartless,0.0,-0.9,ହୃଦୟହୀନ
horrify,0.0,-0.9,ଭୟ କର
contempt,0.0,-0.9,ଅବମାନନା
rhetorical,0.0,-0.9,ବାକ୍ୟ
crook,0.0,-0.9,କ୍ରୋକ୍
less-developed,0.0,-0.9,କମ୍ ବିକଶିତ |
brutish,0.0,-0.9,ନିଷ୍ଠୁର
reprehensive,0.0,-0.9,ତାଗିଦ୍
inflammation,0.0,-0.9,ପ୍ରଦାହ
relentless,0.0,-0.9,ନିରନ୍ତର |
corrupted,0.0,-0.9,ଭ୍ରଷ୍ଟ
forlornly,0.0,-0.9,forlornly
contortions,0.0,-0.9,ବିକୃତି
loathsomely,0.0,-0.9,ଘୃଣ୍ୟ
pitiless,0.0,-0.9,ଦୟାଳୁ
disapprove,0.0,-0.9,ନାପସନ୍ଦ
bastard,0.0,-0.9,ଦୁଷ୍ଟ
ineffectiveness,0.0,-0.9,ଅପାରଗତା |
strife,0.0,-0.9,ife ଗଡା
chronic,0.0,-0.9,କ୍ରନିକ୍
unthinkably,0.0,-0.9,ଅବାଞ୍ଛିତ ଭାବରେ |
harass,0.0,-0.9,ହଇରାଣ |
taint,0.0,-0.9,ଦୁର୍ବଳ
haggle,0.0,-0.9,ହଗ୍
mistaken,0.0,-0.9,ଭୁଲ୍
denigrate,0.0,-0.9,ଅବମାନନା |
irresolute,0.0,-0.9,irresolute
sinister,0.0,-0.9,ପାପୀ
clamor,0.0,-0.9,ଚିତ୍କାର
fake,0.0,-0.9,ନକଲି
imaginary,0.0,-0.9,କଳ୍ପନା
cliche,0.0,-0.9,କ୍ଲିଚ୍
insubordinate,0.0,-0.9,ଅବହେଳିତ |
despicable,0.0,-0.9,ଘୃଣ୍ୟ
fainthearted,0.0,-0.9,ହତାଶ
refute,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ
slower,0.0,-0.9,ଧୀର
deceivers,0.0,-0.9,ପ୍ରତାରଣାକାରୀ |
nagging,0.0,-0.9,ନାଗ କରିବା |
solemn,0.0,-0.9,ସମାରୋହ
fiendish,0.0,-0.9,fiendish
haphazard,0.0,-0.9,ହାଫାଜାର୍ଡ |
truant,0.0,-0.9,truant
greed,0.0,-0.9,ଲୋଭ
unfinished,0.0,-0.9,ଅସମାପ୍ତ
slow-moving,0.0,-0.9,ଧୀର ଗତିଶୀଳ |
despondency,0.0,-0.9,ନିରାଶା
mischievously,0.0,-0.9,ଦୁଷ୍କର୍ମ
plague,0.0,-0.9,ମହାମାରୀ
cackle,0.0,-0.9,କାକଲ୍ |
inhumane,0.0,-0.9,ଅମାନୁଷିକ |
fumble,0.0,-0.9,umble ୁଣ୍ଟିବା |
cataclysmically,0.0,-0.9,ସାଂଘାତିକ ଭାବରେ |
disdain,0.0,-0.9,ଅବମାନନା
overstate,0.0,-0.9,ଓଭରଷ୍ଟେଟ୍ |
odder,0.0,-0.9,otter
inexorably,0.0,-0.9,ଅବିସ୍ମରଣୀୟ |
rile,0.0,-0.9,ଦେଶଗୁଡିକ |
mirage,0.0,-0.9,ମିରାଜ୍
longingly,0.0,-0.9,ଲାଳସା
hedge,0.0,-0.9,ହେଜ୍
precipitate,0.0,-0.9,ବର୍ଷା
scarily,0.0,-0.9,ଭୟଭୀତ
uproariously,0.0,-0.9,ଉତ୍ତେଜିତ
blurry,0.0,-0.9,ଅସ୍ପଷ୍ଟ
capriciously,0.0,-0.9,କ ric ତୁକିଆ |
messy,0.0,-0.9,ବିଶୃଙ୍ଖଳିତ |
unilateralism,0.0,-0.9,ଏକପାଖିଆ
immovable,0.0,-0.9,ଅସ୍ଥାବର |
roadblocks,0.0,-0.9,ରାସ୍ତା ଅବରୋଧ
somber,0.0,-0.9,କିଛି ସମୟ
teasingly,0.0,-0.9,ଥଟ୍ଟା
upsetting,0.0,-0.9,ବିବ୍ରତ
irked,0.0,-0.9,irked
restriction,0.0,-0.9,ପ୍ରତିବନ୍ଧକ |
inexperience,0.0,-0.9,ଅନଭିଜ୍ଞତା |
breaking,0.0,-0.9,ଭାଙ୍ଗିବା
illogically,0.0,-0.9,ଅଯ og କ୍ତିକ ଭାବରେ |
infraction,0.0,-0.9,ଅପରାଧ
flaws,0.0,-0.9,ତ୍ରୁଟି
annihilation,0.0,-0.9,ବିନାଶ
emptiness,0.0,-0.9,ଶୂନ୍ୟତା
nauseate,0.0,-0.9,ବାନ୍ତି
alarmed,0.0,-0.9,ଭୟଭୀତ
contamination,0.0,-0.9,ପ୍ରଦୂଷଣ
disrespect,0.0,-0.9,ଅସମ୍ମାନ |
problems,0.0,-0.9,ସମସ୍ୟାଗୁଡିକ |
punishable,0.0,-0.9,ଦଣ୍ଡନୀୟ
unfaithfully,0.0,-0.9,ଅବିଶ୍ୱାସନୀୟ
frazzled,0.0,-0.9,ଭ୍ରାନ୍ତ
juddering,0.0,-0.9,ବିଚାର
emasculate,0.0,-0.9,ନିର୍ମଳ
fracture,0.0,-0.9,ଭଙ୍ଗା
bleed,0.0,-0.9,ରକ୍ତସ୍ରାବ
horrified,0.0,-0.9,ଭୟଭୀତ
insensitively,0.0,-0.9,ସମ୍ବେଦନଶୀଳ ଭାବରେ |
suspicion,0.0,-0.9,ସନ୍ଦେହ
contend,0.0,-0.9,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତା କର |
pain,0.0,-0.9,ଯନ୍ତ୍ରଣା
rants,0.0,-0.9,ଭଡା
dishonestly,0.0,-0.9,ଅସାଧୁ ଭାବରେ |
ignore,0.0,-0.9,ଅବଜ୍ ignore ା କର |
tense,0.0,-0.9,କାଳ
dissatisfying,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
uglier,0.0,-0.9,ଅସୁନ୍ଦର
crumble,0.0,-0.9,ଭୁଶୁଡ଼ିବା |
apologist,0.0,-0.9,କ୍ଷମା ପ୍ରାର୍ଥନା
narrower,0.0,-0.9,ସଂକୀର୍ଣ୍ଣ |
flabbergast,0.0,-0.9,ଫ୍ଲାବବର୍ଗଷ୍ଟ |
slothful,0.0,-0.9,ଅଳସୁଆ |
woe,0.0,-0.9,ହାୟ!
inconsistencies,0.0,-0.9,ଅସଙ୍ଗତି |
errant,0.0,-0.9,ତ୍ରୁଟି
rusts,0.0,-0.9,କଳଙ୍କ |
demonize,0.0,-0.9,ଭୂତ
wheedle,0.0,-0.9,ଚକ
distressing,0.0,-0.9,ଦୁ ing ଖଦାୟକ
argumentative,0.0,-0.9,ଯୁକ୍ତିଯୁକ୍ତ
blockage,0.0,-0.9,ଅବରୋଧ
complaints,0.0,-0.9,ଅଭିଯୋଗ
fatigued,0.0,-0.9,କ୍ଳାନ୍ତ
irking,0.0,-0.9,irking
kills,0.0,-0.9,ହତ୍ୟା କରେ
lambast,0.0,-0.9,lambast
ineloquent,0.0,-0.9,ଅଯୋଗ୍ୟ
scary,0.0,-0.9,ଭୟାନକ
groundless,0.0,-0.9,ଭିତ୍ତିହୀନ |
ignoble,0.0,-0.9,ଘୃଣ୍ୟ
sticky,0.0,-0.9,ଷ୍ଟିକି |
aggression,0.0,-0.9,ଆକ୍ରୋଶ
deception,0.0,-0.9,ପ୍ରତାରଣା
malaise,0.0,-0.9,ଅସନ୍ତୋଷ |
aimless,0.0,-0.9,ଲକ୍ଷ୍ୟହୀନ |
misapprehend,0.0,-0.9,ଭୁଲ ବୁ re ିବା
nervous,0.0,-0.9,ସ୍ନାୟୁ
commonplace,0.0,-0.9,ସାଧାରଣ ସ୍ଥାନ |
awfully,0.0,-0.9,ଭୟଙ୍କର
bitchy,0.0,-0.9,ଦୁ ch ଖୀ
tingling,0.0,-0.9,tingling
stubborn,0.0,-0.9,ଜିଦ୍ଖୋର
gawky,0.0,-0.9,gawky
dastardly,0.0,-0.9,ଦୁ ast ଖଦାୟକ |
propagandize,0.0,-0.9,ପ୍ରଚାର କର
contaminated,0.0,-0.9,ଦୂଷିତ
shamelessly,0.0,-0.9,ଲଜ୍ଜାଜନକ ଭାବରେ |
scathingly,0.0,-0.9,ଘୃଣ୍ୟ
detracts,0.0,-0.9,ବିଚ୍ଛିନ୍ନ କରେ |
discontented,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
vile,0.0,-0.9,ଭିଲ୍ଲା |
bloated,0.0,-0.9,ଫୁଲିଲା |
worrying,0.0,-0.9,ଚିନ୍ତିତ
devilment,0.0,-0.9,ଶୟତାନ
sickening,0.0,-0.9,ଅସୁସ୍ଥ
smudge,0.0,-0.9,ଦୁର୍ଗନ୍ଧ
repression,0.0,-0.9,ଦମନ
joke,0.0,-0.9,ଥଟ୍ଟା
snagged,0.0,-0.9,ସ୍ନାଗ୍
sully,0.0,-0.9,ସୁଲି
dearth,0.0,-0.9,ପ୍ରିୟ
hardhearted,0.0,-0.9,ହୃଦୟ
rebuff,0.0,-0.9,ପ୍ରତ୍ୟାଖ୍ୟାନ
exhausted,0.0,-0.9,କ୍ଳାନ୍ତ
screwed,0.0,-0.9,ସ୍କ୍ରୁଡ୍
scum,0.0,-0.9,ସ୍କାମ |
silly,0.0,-0.9,ମୁର୍ଖ
decrepitude,0.0,-0.9,ହ୍ରାସ
steals,0.0,-0.9,ଚୋରି କରେ |
lurking,0.0,-0.9,ଲୁଚି
collude,0.0,-0.9,ଧକ୍କା |
botch,0.0,-0.9,botch
sunken,0.0,-0.9,ବୁଡ଼ିଗଲା
dispiritedly,0.0,-0.9,ବିବାଦୀୟ ଭାବରେ |
gimmick,0.0,-0.9,ଜିମିକ୍ |
helplessness,0.0,-0.9,ଅସହାୟତା
tedious,0.0,-0.9,କ୍ଲାନ୍ତ
shambles,0.0,-0.9,ଶ୍ୟାମ୍ବଲ୍ସ |
deprecate,0.0,-0.9,ନାପସନ୍ଦ
smelly,0.0,-0.9,ଦୁର୍ଗନ୍ଧ
illogical,0.0,-0.9,ଅଯ og କ୍ତିକ |
stereotype,0.0,-0.9,ଷ୍ଟେରିଓଟାଇପ୍
wane,0.0,-0.9,ହ୍ରାସ
jeering,0.0,-0.9,ଉପହାସ
dizzy,0.0,-0.9,ମୁଣ୍ଡ ବୁଲାଇବା |
battering,0.0,-0.9,ବ୍ୟାଟିଂ
fails,0.0,-0.9,ବିଫଳ ହୁଏ |
bugs,0.0,-0.9,ତ୍ରୁଟି
cry,0.0,-0.9,କାନ୍ଦ
unwarranted,0.0,-0.9,ଅବାଞ୍ଛିତ |
overbearing,0.0,-0.9,ଅତ୍ୟଧିକ ଭାର
riled,0.0,-0.9,ଗାଳିଗୁଲଜ
disagree,0.0,-0.9,ଏକମତ ନୁହେଁ
remorseful,0.0,-0.9,ଅନୁତାପ
idiots,0.0,-0.9,ମୂର୍ଖ
scarier,0.0,-0.9,ଭୟାନକ
unsuccessful,0.0,-0.9,ଅସଫଳ
frenetic,0.0,-0.9,ଫ୍ରେନେଟିକ୍ |
anti-proliferation,0.0,-0.9,ବିସ୍ତାର ବିରୋଧୀ |
disasterous,0.0,-0.9,ବିପର୍ଯ୍ୟସ୍ତ
adversarial,0.0,-0.9,ପ୍ରତିକୂଳ
expropriate,0.0,-0.9,ଉପଯୁକ୍ତ
fright,0.0,-0.9,ଭୟ
glum,0.0,-0.9,ଗ୍ଲୁମ୍ |
mangling,0.0,-0.9,mangling
outraged,0.0,-0.9,କ୍ରୋଧିତ
threesome,0.0,-0.9,ତିନି
besmirch,0.0,-0.9,besmirch
unsuccessfully,0.0,-0.9,ଅସଫଳ
clique,0.0,-0.9,କ୍ଲିକ୍ କରନ୍ତୁ |
snagging,0.0,-0.9,ସ୍ନାଗିଂ
smugly,0.0,-0.9,ସ୍ମଗଲି
unsettle,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
resurgent,0.0,-0.9,ପୁନର୍ଜୀବିତ |
discriminate,0.0,-0.9,ଭେଦଭାବ
disregard,0.0,-0.9,ଅବହେଳା
biases,0.0,-0.9,ପକ୍ଷପାତ
scandalously,0.0,-0.9,ଘୋଟାଲା
unusually,0.0,-0.9,ଅସାଧାରଣ ଭାବରେ |
slanderous,0.0,-0.9,ନିନ୍ଦା
taboo,0.0,-0.9,ଟାବୁ |
hypocrite,0.0,-0.9,କପଟୀ
unnerved,0.0,-0.9,ଅସୁରକ୍ଷିତ
addict,0.0,-0.9,ଯୋଗୀ
crueler,0.0,-0.9,କ୍ରୁଏଲର୍
fib,0.0,-0.9,fib
disaffect,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
weed,0.0,-0.9,ତୃଣକ
condescension,0.0,-0.9,ଘନଘନ
hopelessness,0.0,-0.9,ନିରାଶା
misguidance,0.0,-0.9,ବିଭ୍ରାନ୍ତ
regressive,0.0,-0.9,ପ୍ରତିକ୍ରିୟାଶୀଳ |
unlamentably,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ ଭାବରେ |
useless,0.0,-0.9,ଅଦରକାରୀ |
emaciated,0.0,-0.9,ଦୁର୍ବଳ
blandish,0.0,-0.9,ନିନ୍ଦନୀୟ |
afraid,0.0,-0.9,ଭୟ
calumniate,0.0,-0.9,calumniate
venomously,0.0,-0.9,ବିଷାକ୍ତ
disown,0.0,-0.9,ଅସ୍ୱୀକାର
womanizer,0.0,-0.9,ମହିଳା
rifts,0.0,-0.9,rifts
ax,0.0,-0.9,କୁରା ax ଼ି
mangled,0.0,-0.9,ଗାଳିଗୁଲଜ
sobering,0.0,-0.9,ସାବ୍ୟସ୍ତ
fraudulent,0.0,-0.9,ଠକ
inundated,0.0,-0.9,ବୁଡ଼ିଗଲା |
jeers,0.0,-0.9,ଜିର୍ସ
seethe,0.0,-0.9,seethe
feckless,0.0,-0.9,ଫେକଲେସ୍ |
bleakness,0.0,-0.9,ଦୁର୍ବଳତା
imprison,0.0,-0.9,କାରାଗାର
detest,0.0,-0.9,ଘୃଣା
dishearten,0.0,-0.9,ନିରାଶ
short-lived,0.0,-0.9,ଅଳ୍ପ ସମୟର
disbeliever,0.0,-0.9,ଅବିଶ୍ୱାସୀ
poisonously,0.0,-0.9,ବିଷାକ୍ତ
disapprobation,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
negate,0.0,-0.9,ଅଗ୍ରାହ୍ୟ କରନ୍ତୁ |
pestilent,0.0,-0.9,କୀଟନାଶକ
recoil,0.0,-0.9,ପୁନର୍ବାର
laughingstock,0.0,-0.9,ହସିବା
retaliate,0.0,-0.9,ପ୍ରତିଶୋଧ
spite,0.0,-0.9,ସତ୍ତ୍ .େ |
dissident,0.0,-0.9,ମତଭେଦ
spook,0.0,-0.9,ସ୍ପୋକ
languid,0.0,-0.9,କ୍ଳାନ୍ତ
extortion,0.0,-0.9,ନିର୍ଯାତନା
corrode,0.0,-0.9,କରୋଡ
dismissively,0.0,-0.9,ବରଖାସ୍ତ
misleading,0.0,-0.9,ବିଭ୍ରାନ୍ତକାରୀ |
insurrection,0.0,-0.9,ବିଦ୍ରୋହ
defiler,0.0,-0.9,ଡିଫିଲର୍ |
lackluster,0.0,-0.9,ଅଭାବ
shroud,0.0,-0.9,କଫ
distress,0.0,-0.9,ଦୁ distress ଖ
shrill,0.0,-0.9,ଶ୍ରିଲ୍
oddities,0.0,-0.9,ଅଦ୍ଭୁତତା |
calumny,0.0,-0.9,ଅସ୍ପଷ୍ଟ
overloaded,0.0,-0.9,ଓଭରଲୋଡ୍ |
detracting,0.0,-0.9,ଖରାପ
flagrantly,0.0,-0.9,ଖୋଲାଖୋଲି ଭାବରେ |
friggin,0.0,-0.9,ଫ୍ରିଜିନ୍
curt,0.0,-0.9,ପରଦା
huckster,0.0,-0.9,ହକଷ୍ଟର
cynicism,0.0,-0.9,ନିନ୍ଦନୀୟ |
detract,0.0,-0.9,ବିଚ୍ଛିନ୍ନ କର |
anxieties,0.0,-0.9,ଚିନ୍ତା
outrageously,0.0,-0.9,କ୍ରୋଧିତ
restrict,0.0,-0.9,ପ୍ରତିବନ୍ଧକ |
sorry,0.0,-0.9,ଦୁ sorry ଖିତ
bribery,0.0,-0.9,ଲାଞ୍ଚ
regress,0.0,-0.9,regress
washed-out,0.0,-0.9,ଧୋଇବା
meddle,0.0,-0.9,meddle
apprehensively,0.0,-0.9,ଭୟଭୀତ
hiss,0.0,-0.9,ଅନୁଭବ କର |
rankle,0.0,-0.9,ର୍ୟାଙ୍କଲ୍
cripple,0.0,-0.9,ପଙ୍ଗୁ
self-destructive,0.0,-0.9,ଆତ୍ମ-ବିନାଶକାରୀ |
mishandle,0.0,-0.9,ଦୁଷ୍କର୍ମ
disconsolate,0.0,-0.9,ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |
petrified,0.0,-0.9,ପେଟ୍ରାଇଫେଡ୍ |
occluded,0.0,-0.9,ଅନ୍ତର୍ଭୁକ୍ତ
debaser,0.0,-0.9,debaser
rattles,0.0,-0.9,ଗର୍ଜନ
evildoer,0.0,-0.9,ଦୁଷ୍କର୍ମକାରୀ
shortchange,0.0,-0.9,ସର୍ଟଚେଞ୍ଜ୍
boredom,0.0,-0.9,ବିରକ୍ତି
touchy,0.0,-0.9,ସ୍ପର୍ଶକାତର |
warning,0.0,-0.9,ଚେତାବନୀ
languorously,0.0,-0.9,କ୍ଳାନ୍ତ ଭାବରେ
flirty,0.0,-0.9,ଫ୍ଲର୍ଟିଂ
unjustly,0.0,-0.9,ଅନ୍ୟାୟ
braggart,0.0,-0.9,ଅହଂକାର
harmful,0.0,-0.9,କ୍ଷତିକାରକ
overawe,0.0,-0.9,ଓଭରୱେ
mediocrity,0.0,-0.9,ମଧ୍ୟସ୍ଥତା
overthrows,0.0,-0.9,ଧ୍ୱଂସ
timidity,0.0,-0.9,ଭୟଭୀତତା |
blunders,0.0,-0.9,ତ୍ରୁଟି
conscons,0.0,-0.9,କନକସନ୍ |
skeletons,0.0,-0.9,କଙ୍କାଳ
sensationalize,0.0,-0.9,ସମ୍ବେଦନଶୀଳ
balk,0.0,-0.9,ବିମ୍
discompose,0.0,-0.9,ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |
second-class,0.0,-0.9,ଦ୍ୱିତୀୟ ଶ୍ରେଣୀ
discriminatory,0.0,-0.9,ଭେଦଭାବ
degrade,0.0,-0.9,ଅବନତି
disconcertingly,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ ଭାବରେ |
fudge,0.0,-0.9,ud ଗଡା
envious,0.0,-0.9,ଇର୍ଷା
fragmented,0.0,-0.9,ଖଣ୍ଡବିଖଣ୍ଡିତ |
annoyances,0.0,-0.9,ବିରକ୍ତିକର
scandalize,0.0,-0.9,ଘୋଟାଲା
squirm,0.0,-0.9,squirm
cruelty,0.0,-0.9,ନିଷ୍ଠୁରତା
reprehension,0.0,-0.9,ନିନ୍ଦା
stringent,0.0,-0.9,କଠୋର
stingy,0.0,-0.9,କଳଙ୍କିତ
throttle,0.0,-0.9,ଥ୍ରଟଲ୍ |
disconcerted,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
disconcerting,0.0,-0.9,ଅସନ୍ତୋଷ |
ashamed,0.0,-0.9,ଲଜ୍ଜିତ
declining,0.0,-0.9,ହ୍ରାସ
plot,0.0,-0.9,ଭୂଖଣ୍ଡ
dreadfulness,0.0,-0.9,ଭୟ
fallout,0.0,-0.9,ପତନ
improper,0.0,-0.9,ଅନୁପଯୁକ୍ତ
skeptical,0.0,-0.9,ସନ୍ଦେହଜନକ |
daunt,0.0,-0.9,ଦୁ da ଖ
affront,0.0,-0.9,ଆଫ୍ରଣ୍ଟ୍
bewildered,0.0,-0.9,ବିସ୍ମିତ
distains,0.0,-0.9,ଦୂରତା
smelled,0.0,-0.9,ଦୁର୍ଗନ୍ଧ
flirt,0.0,-0.9,ଫ୍ଲର୍ଟ |
boggle,0.0,-0.9,ବଗଲ୍
hysteria,0.0,-0.9,ହିଷ୍ଟେରିଆ
worsen,0.0,-0.9,ଖରାପ
screech,0.0,-0.9,ଚିତ୍କାର
orphan,0.0,-0.9,ଅନାଥ
counter-productive,0.0,-0.9,ପ୍ରତିବାଦକାରୀ
irksome,0.0,-0.9,irksome
complains,0.0,-0.9,ଅଭିଯୋଗ କରେ |
acrimony,0.0,-0.9,ତୀବ୍ରତା
disintegrated,0.0,-0.9,ବିଚ୍ଛିନ୍ନ
life-threatening,0.0,-0.9,ଜୀବନ ପ୍ରତି ବିପଦ
satirize,0.0,-0.9,satirize
unstable,0.0,-0.9,ଅସ୍ଥିର |
berate,0.0,-0.9,ପରାମର୍ଶ ଦିଅ |
rotten,0.0,-0.9,ପତଳା |
declaim,0.0,-0.9,ଘୋଷଣା କର |
illusions,0.0,-0.9,ଭ୍ରମ
kill,0.0,-0.9,ହତ୍ୟା
rantingly,0.0,-0.9,ରାଗିଙ୍ଗ୍ |
hopelessly,0.0,-0.9,ନିରାଶାରେ |
dissuasive,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ |
berserk,0.0,-0.9,berserk
snags,0.0,-0.9,ସ୍ନାଗ୍
self-defeating,0.0,-0.9,ଆତ୍ମ-ପରାଜୟ |
horrendous,0.0,-0.9,ଭୟଙ୍କର
onslaught,0.0,-0.9,ଆକ୍ରମଣ
broken,0.0,-0.9,ଭଙ୍ଗା
thankless,0.0,-0.9,ଧନ୍ୟବାଦ
imprecisely,0.0,-0.9,ଅସ୍ପଷ୍ଟ
bully,0.0,-0.9,ଗାଳିଗୁଲଜ
god-awful,0.0,-0.9,ଭଗବାନ-ଭୟଙ୍କର |
disaffirm,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
crappy,0.0,-0.9,ଅଶୁଭ
splitting,0.0,-0.9,ବିଭାଜନ
unconvincingly,0.0,-0.9,ଅବିଶ୍ୱାସନୀୟ |
animosity,0.0,-0.9,ଶତ୍ରୁତା |
inconsistency,0.0,-0.9,ଅସଙ୍ଗତି |
jagged,0.0,-0.9,ଜାଗା
mundane,0.0,-0.9,ସାଂପ୍ରତିକ
inanely,0.0,-0.9,ଅଜ୍ଞାତରେ |
broken-hearted,0.0,-0.9,ଭଗ୍ନ ହୃଦୟ
immorality,0.0,-0.9,ଅନ mo ତିକତା
irritation,0.0,-0.9,ରାଗ
oppressive,0.0,-0.9,ଦଳିତ
overrun,0.0,-0.9,ଅତିକ୍ରମ କରନ୍ତୁ |
ironic,0.0,-0.9,ବିଡମ୍ବନା
torturing,0.0,-0.9,ନିର୍ଯାତନା
stupified,0.0,-0.9,stupified
moan,0.0,-0.9,କ୍ରନ୍ଦନ
selfishness,0.0,-0.9,ସ୍ୱାର୍ଥପରତା
drawbacks,0.0,-0.9,ଅସୁବିଧା
prejudge,0.0,-0.9,କୁସଂସ୍କାର
staid,0.0,-0.9,staid
blasphemy,0.0,-0.9,ନିନ୍ଦା
stink,0.0,-0.9,ଦୁର୍ଗନ୍ଧ
ache,0.0,-0.9,ଯନ୍ତ୍ରଣା
sneeringly,0.0,-0.9,ଚତୁରତାର ସହିତ |
blunt,0.0,-0.9,ଅସ୍ପଷ୍ଟ |
forlorn,0.0,-0.9,ପରିତ୍ୟାଗ
jittery,0.0,-0.9,ଜିତ
dissatisfy,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ
melodramatically,0.0,-0.9,ମେଲୋଡ୍ରାମାଟିକ୍ |
vehement,0.0,-0.9,ଅତିଶୟ
inaccurately,0.0,-0.9,ଭୁଲ୍
slooow,0.0,-0.9,ସ୍ଲୋ
temerity,0.0,-0.9,ତାପମାତ୍ରା
irrelevant,0.0,-0.9,ଅପ୍ରାସଙ୍ଗିକ
deceptive,0.0,-0.9,ପ୍ରତାରଣାକାରୀ |
heretic,0.0,-0.9,ଧର୍ମବାଦୀ
disingenuously,0.0,-0.9,ଅସନ୍ତୁଷ୍ଟ ଭାବରେ |
ineffectually,0.0,-0.9,ପ୍ରଭାବହୀନ
impetuously,0.0,-0.9,ଉତ୍ସାହର ସହିତ |
insecurity,0.0,-0.9,ଅସୁରକ୍ଷିତତା |
irritable,0.0,-0.9,ବିରକ୍ତ
defame,0.0,-0.9,ବଦନାମ
discredit,0.0,-0.9,ଅସମ୍ମାନ |
furiously,0.0,-0.9,କ୍ରୋଧରେ
inhibition,0.0,-0.9,ପ୍ରତିବନ୍ଧକ
precarious,0.0,-0.9,ବିପଦପୂର୍ଣ୍ଣ
disrespectablity,0.0,-0.9,ଅସମ୍ମାନ
scandals,0.0,-0.9,ଦୁର୍ନୀତି
difficulty,0.0,-0.9,ଅସୁବିଧା
manic,0.0,-0.9,ମାଣିକ୍ |
chastise,0.0,-0.9,ଶାସ୍ତି
lonely,0.0,-0.9,ଏକାକୀ
crack,0.0,-0.9,ଫାଟ
jobless,0.0,-0.9,ଚାକିରୀ
indiscriminately,0.0,-0.9,ନିର୍ଦ୍ଦିଷ୍ଟ ଭାବରେ |
obnoxious,0.0,-0.9,ଅବନୋକ୍ସିୟସ୍ |
jeopardize,0.0,-0.9,ବିପଦ
oppositions,0.0,-0.9,ବିରୋଧୀ
compulsion,0.0,-0.9,ବାଧ୍ୟତାମୂଳକ
